0,1746788471.9151087
15000,1746788471.9812822
21000,1746788472.1173239
24000,1746788472.1536384
27000,1746788472.235801
42000,1746788472.3586285
54000,1746788472.3949747
60000,1746788472.489764
66000,1746788472.540132
75000,1746788472.6317096
81000,1746788472.6978147
87000,1746788472.7626247
93000,1746788472.8440278
99000,1746788472.9056067
105000,1746788473.0031807
117000,1746788473.0807183
123000,1746788473.1437137
129000,1746788473.239652
135000,1746788473.3203318
144000,1746788473.3853989
147000,1746788473.452466
156000,1746788473.5470898
162000,1746788473.6270134
168000,1746788473.6884944
174000,1746788473.7535083
180000,1746788473.8320215
189000,1746788473.8962867
198000,1746788473.991921
201000,1746788474.0549757
207000,1746788474.1385338
216000,1746788474.199285
222000,1746788474.2634099
231000,1746788474.3868299
237000,1746788474.4227624
240000,1746788474.5051
249000,1746788474.5692194
255000,1746788474.6498678
261000,1746788474.7196455
270000,1746788474.8080618
276000,1746788474.8936245
285000,1746788474.958721
288000,1746788475.0234222
294000,1746788475.0899315
303000,1746788475.1676807
309000,1746788475.2336774
315000,1746788475.3275528
321000,1746788475.4082162
330000,1746788475.4668162
339000,1746788475.5641046
345000,1746788475.6283882
348000,1746788475.6780896
357000,1746788475.771303
363000,1746788475.8326404
372000,1746788475.8999324
378000,1746788475.9769573
384000,1746788476.0717046
390000,1746788476.1349719
396000,1746788476.2153752
402000,1746788476.279868
408000,1746788476.3760867
417000,1746788476.4570978
426000,1746788476.5242648
432000,1746788476.6157923
438000,1746788476.6793242
444000,1746788476.7616065
453000,1746788476.8238974
459000,1746788476.8943872
465000,1746788476.972958
474000,1746788477.0638537
480000,1746788477.1592407
486000,1746788477.1943743
489000,1746788477.2730956
498000,1746788477.3375564
507000,1746788477.4041672
513000,1746788477.513192
519000,1746788477.5485353
525000,1746788477.6402748
531000,1746788477.7020745
537000,1746788477.7834113
543000,1746788477.848219
549000,1746788477.9197097
555000,1746788478.024401
564000,1746788478.08939
570000,1746788478.1509416
579000,1746788478.2196271
585000,1746788478.2951453
594000,1746788478.3640442
597000,1746788478.4553113
603000,1746788478.535575
609000,1746788478.5990987
618000,1746788478.696397
627000,1746788478.7601676
633000,1746788478.8407004
639000,1746788478.904437
645000,1746788478.9694414
651000,1746788479.0369987
660000,1746788479.1115253
666000,1746788479.271752
678000,1746788479.3172781
684000,1746788479.3835056
687000,1746788479.4194987
693000,1746788479.4816632
699000,1746788479.5445
702000,1746788479.595142
708000,1746788479.6570966
711000,1746788479.7214131
717000,1746788479.785258
723000,1746788479.801262
726000,1746788479.8614504
735000,1746788479.8956676
738000,1746788479.9592805
741000,1746788480.024134
744000,1746788480.060035
750000,1746788480.1346655
756000,1746788480.170752
762000,1746788480.2343569
768000,1746788480.296076
771000,1746788480.3750458
774000,1746788480.409629
780000,1746788480.4722283
789000,1746788480.5353034
792000,1746788480.5990152
798000,1746788480.6583219
804000,1746788480.69278
807000,1746788480.7567754
813000,1746788480.814013
816000,1746788480.8862612
822000,1746788481.0175626
834000,1746788481.0775268
840000,1746788481.1667798
849000,1746788481.2294767
852000,1746788481.2999356
861000,1746788481.3740897
867000,1746788481.464808
876000,1746788481.5590677
885000,1746788481.6267757
888000,1746788481.7040892
897000,1746788481.7667735
903000,1746788481.8303692
909000,1746788481.8968737
918000,1746788482.0065331
924000,1746788482.0705972
930000,1746788482.1381567
936000,1746788482.2176766
942000,1746788482.2817423
951000,1746788482.3468945
957000,1746788482.455433
963000,1746788482.4870663
969000,1746788482.5565825
