0,1746788471.6638196
3000,1746788471.6895049
6000,1746788471.705503
9000,1746788471.7547152
12000,1746788471.7833083
15000,1746788471.8142838
18000,1746788471.8447883
21000,1746788471.882986
24000,1746788471.9141088
27000,1746788471.9479742
30000,1746788471.9792309
33000,1746788472.113331
36000,1746788472.1353297
39000,1746788472.152576
42000,1746788472.1758049
45000,1746788472.1938016
48000,1746788472.2178066
51000,1746788472.234803
54000,1746788472.2548175
57000,1746788472.273928
60000,1746788472.2989013
63000,1746788472.3586285
66000,1746788472.3929715
69000,1746788472.4270837
72000,1746788472.4551272
75000,1746788472.4887216
78000,1746788472.5048802
81000,1746788472.5370984
84000,1746788472.5716703
87000,1746788472.601717
90000,1746788472.6306746
93000,1746788472.664501
96000,1746788472.696789
99000,1746788472.761077
102000,1746788472.7796354
105000,1746788472.8119686
108000,1746788472.8430269
111000,1746788472.8756108
114000,1746788472.9056067
117000,1746788472.938607
120000,1746788472.9681847
123000,1746788473.0031807
126000,1746788473.0324502
129000,1746788473.079717
132000,1746788473.1130838
135000,1746788473.1427164
138000,1746788473.1767273
141000,1746788473.2066514
144000,1746788473.239652
147000,1746788473.2700243
150000,1746788473.319302
153000,1746788473.3506327
156000,1746788473.3853989
159000,1746788473.416804
162000,1746788473.451469
165000,1746788473.4805906
168000,1746788473.5129268
171000,1746788473.5460873
174000,1746788473.594586
177000,1746788473.626007
180000,1746788473.6560307
183000,1746788473.6884944
186000,1746788473.720494
189000,1746788473.752506
192000,1746788473.7840197
195000,1746788473.798045
198000,1746788473.8320215
201000,1746788473.8640652
204000,1746788473.8962867
207000,1746788473.9603333
210000,1746788473.990921
213000,1746788474.0229256
216000,1746788474.0539753
219000,1746788474.0714972
222000,1746788474.104496
225000,1746788474.1364973
228000,1746788474.1677234
231000,1746788474.199285
234000,1746788474.2335873
237000,1746788474.2623725
240000,1746788474.2933004
243000,1746788474.3278172
246000,1746788474.3847725
249000,1746788474.4217687
252000,1746788474.4457765
255000,1746788474.4733841
258000,1746788474.504064
261000,1746788474.5382679
264000,1746788474.5692194
267000,1746788474.617242
270000,1746788474.6488724
273000,1746788474.6804466
276000,1746788474.7186327
