Latency,Frame send time,Mediapipe Pose processing time,Results send time
0.2022862434387207,-0.03363752365112305,0.07006120681762695,0.1609973907470703
0.23802828788757324,-0.06506538391113281,0.058496713638305664,0.1820068359375
0.1970202922821045,-0.06967735290527344,0.05795860290527344,0.17901825904846191
0.30820512771606445,0.01981353759765625,0.056319236755371094,0.2306678295135498
0.2836925983428955,-0.007017612457275391,0.06064200401306152,0.1735365390777588
0.250446081161499,0.03589344024658203,0.055899858474731445,0.15761303901672363
0.32386112213134766,0.017347097396850586,0.06258368492126465,0.18808650970458984
0.33358287811279297,0.06730532646179199,0.055390357971191406,0.1948680877685547
0.3084423542022705,0.026988744735717773,0.05444812774658203,0.2226090431213379
0.28322863578796387,0.0508573055267334,0.06142902374267578,0.16753363609313965
0.3683319091796875,0.09889698028564453,0.05736351013183594,0.20533514022827148
0.3144822120666504,0.038359880447387695,0.05642962455749512,0.21871328353881836
0.26897716522216797,0.03905844688415527,0.05752253532409668,0.16348838806152344
0.30014657974243164,0.05164790153503418,0.06796145439147949,0.17969346046447754
0.3691706657409668,0.037384748458862305,0.06126856803894043,0.24396657943725586
0.3436744213104248,0.06821775436401367,0.07601642608642578,0.17127656936645508
0.42268872261047363,0.03488302230834961,0.08658671379089355,0.22788596153259277
0.2587318420410156,0.019500732421875,0.055759429931640625,0.1794419288635254
0.3841135501861572,0.0861210823059082,0.11122989654541016,0.18452787399291992
0.3980264663696289,0.031004905700683594,0.05690503120422363,0.2521524429321289
0.2719118595123291,0.01562786102294922,0.059195518493652344,0.19613909721374512
0.35242247581481934,0.06873679161071777,0.09423303604125977,0.1859292984008789
0.44407010078430176,0.012024402618408203,0.05600166320800781,0.2999718189239502
0.3306410312652588,0.016028642654418945,0.060404300689697266,0.2519400119781494
0.273618221282959,0.016454696655273438,0.055243492126464844,0.20114421844482422
0.2717418670654297,0.057642221450805664,0.054830312728881836,0.15752673149108887
0.305814266204834,0.053238630294799805,0.05506753921508789,0.16723203659057617
0.3829631805419922,0.052642822265625,0.08455896377563477,0.22301483154296875
0.27644991874694824,0.017718076705932617,0.059036970138549805,0.16763567924499512
0.36701035499572754,0.08893918991088867,0.059343814849853516,0.21230125427246094
0.24009919166564941,0.020653724670410156,0.05636954307556152,0.15753984451293945
0.3500993251800537,0.08037638664245605,0.09724545478820801,0.17132019996643066
0.3751671314239502,0.012743949890136719,0.05543637275695801,0.2150132656097412
0.25159692764282227,0.015527486801147461,0.05486774444580078,0.16483521461486816
0.3550996780395508,0.0740518569946289,0.07383608818054199,0.2037367820739746
0.3048715591430664,0.06413888931274414,0.06870818138122559,0.16334009170532227
0.3098454475402832,0.07004046440124512,0.06847333908081055,0.16010212898254395
0.2698090076446533,0.03327322006225586,0.06716370582580566,0.1511826515197754
0.35447072982788086,0.050423383712768555,0.06370353698730469,0.1985476016998291
0.3985271453857422,0.02893209457397461,0.19361090660095215,0.16196656227111816
0.35384130477905273,0.06409955024719238,0.07802033424377441,0.19562602043151855
0.40059494972229004,0.04770469665527344,0.11230850219726562,0.20910358428955078
0.3850975036621094,0.049916982650756836,0.07829666137695312,0.24117588996887207
0.31354475021362305,0.053850412368774414,0.0775151252746582,0.1685636043548584
0.3718419075012207,0.07333803176879883,0.0742945671081543,0.2170107364654541
0.32456183433532715,0.02778792381286621,0.0740509033203125,0.18908047676086426
0.3410975933074951,0.08327198028564453,0.08386468887329102,0.1640181541442871
0.403928279876709,0.03269171714782715,0.10043835639953613,0.1907212734222412
0.3840363025665283,0.024171829223632812,0.08142471313476562,0.24979662895202637
0.28014636039733887,0.014370441436767578,0.07548189163208008,0.1798546314239502
0.3691558837890625,0.07688021659851074,0.07715177536010742,0.21228599548339844
