frame_count,arrival_time
708000,1746452881.6290538
711000,1746452881.6315866
714000,1746452881.672467
717000,1746452881.7176933
720000,1746452881.7219172
723000,1746452881.7440562
726000,1746452881.7789803
729000,1746452881.8293252
732000,1746452881.8608234
735000,1746452881.888599
738000,1746452881.9212132
741000,1746452881.958645
744000,1746452881.9962246
747000,1746452882.0315015
750000,1746452882.0621169
753000,1746452882.0964305
756000,1746452882.1258914
759000,1746452882.1762383
762000,1746452882.2077122
765000,1746452882.2318676
768000,1746452882.265153
771000,1746452882.3000782
774000,1746452882.3264153
777000,1746452882.3641078
780000,1746452882.3890016
783000,1746452882.4137504
786000,1746452882.4415417
789000,1746452882.4841871
792000,1746452882.5086432
795000,1746452882.576285
798000,1746452882.6573014
801000,1746452882.6603556
804000,1746452882.689012
807000,1746452882.7359216
810000,1746452882.7760391
813000,1746452882.8070047
816000,1746452882.8097546
819000,1746452882.841063
822000,1746452882.8687193
825000,1746452882.9018178
828000,1746452882.9496462
831000,1746452882.9694593
834000,1746452882.9963183
837000,1746452883.031821
840000,1746452883.068248
843000,1746452883.08603
846000,1746452883.1178534
849000,1746452883.1785362
852000,1746452883.2092202
855000,1746452883.229069
858000,1746452883.2710137
861000,1746452883.2861054
864000,1746452883.3237474
867000,1746452883.3572893
870000,1746452883.388748
873000,1746452883.4364767
876000,1746452883.4644704
879000,1746452883.5086553
882000,1746452883.5141995
885000,1746452883.575977
888000,1746452883.5873606
891000,1746452883.6271915
894000,1746452883.6657834
897000,1746452883.6894948
900000,1746452883.7567093
903000,1746452883.7596962
906000,1746452883.7983012
909000,1746452883.82085
912000,1746452883.8641484
915000,1746452883.8963656
918000,1746452883.9241667
921000,1746452883.9458766
924000,1746452883.9970162
927000,1746452884.0223026
930000,1746452884.050449
933000,1746452884.0801506
936000,1746452884.1337576
939000,1746452884.1967018
942000,1746452884.2112586
945000,1746452884.2642155
948000,1746452884.3317764
951000,1746452884.3645833
954000,1746452884.4336
957000,1746452884.4782658
960000,1746452884.4815896
963000,1746452884.51815
966000,1746452884.5413156
969000,1746452884.5997126
972000,1746452884.6295063
975000,1746452884.6654751
978000,1746452884.6964407
981000,1746452884.7165332
984000,1746452884.7444413
987000,1746452884.7802083
990000,1746452884.8394942
993000,1746452884.8678923
996000,1746452884.9098406
999000,1746452884.959207
1002000,1746452884.9765072
1005000,1746452885.005077
1008000,1746452885.0853274
1011000,1746452885.093541
1014000,1746452885.1092732
1017000,1746452885.1491904
1020000,1746452885.1838698
1023000,1746452885.1884878
1026000,1746452885.228072
1029000,1746452885.24163
1032000,1746452885.3057866
1035000,1746452885.3316479
1038000,1746452885.3644736
1041000,1746452885.4022765
1044000,1746452885.4300718
1047000,1746452885.471647
1050000,1746452885.509524
1053000,1746452885.549991
1056000,1746452885.5764837
1059000,1746452885.5798335
1062000,1746452885.6117089
1065000,1746452885.6207705
1068000,1746452885.6988537
1071000,1746452885.7308114
1074000,1746452885.7448392
1077000,1746452885.7865927
1080000,1746452885.8051672
1083000,1746452885.837195
1086000,1746452885.9049058
1089000,1746452885.9100769
1092000,1746452885.936386
1095000,1746452885.9718053
1098000,1746452886.0067906
1101000,1746452886.0389209
1104000,1746452886.0568457
1107000,1746452886.137105
1110000,1746452886.1775072
1113000,1746452886.200512
1116000,1746452886.2055123
1119000,1746452886.2573988
1122000,1746452886.2968946
1125000,1746452886.3125205
1128000,1746452886.3515837
1131000,1746452886.3694224
1134000,1746452886.3964956
1137000,1746452886.4370563
1140000,1746452886.4882677
1143000,1746452886.4933841
1146000,1746452886.559241
1149000,1746452886.5973685
1152000,1746452886.636864
1155000,1746452886.64039
1158000,1746452886.6748686
1161000,1746452886.7036078
1164000,1746452886.7357254
1167000,1746452886.769184
1170000,1746452886.8038661
1173000,1746452886.8578713
1176000,1746452886.862165
1179000,1746452886.8887312
1182000,1746452886.9300818
1185000,1746452886.9744298
1188000,1746452887.0083294
1191000,1746452887.0721178
1194000,1746452887.0752277
1197000,1746452887.1019216
1200000,1746452887.1344082
1203000,1746452887.1767666
1206000,1746452887.19905
1209000,1746452887.231757
1212000,1746452887.2598588
1215000,1746452887.297328
1218000,1746452887.3325503
1221000,1746452887.3540554
1224000,1746452887.4176755
1227000,1746452887.4556804
1230000,1746452887.4801507
1233000,1746452887.5048575
1236000,1746452887.5418935
1239000,1746452887.5852833
1242000,1746452887.6279716
1245000,1746452887.6614459
1248000,1746452887.6920085
1251000,1746452887.7353404
1254000,1746452887.7382755
1257000,1746452887.7720327
1260000,1746452887.8169804
1263000,1746452887.8491027
1266000,1746452887.8770328
1269000,1746452887.8994353
1272000,1746452887.936139
1275000,1746452887.971616
1278000,1746452888.0018508
1281000,1746452888.0308251
1284000,1746452888.0634453
1287000,1746452888.094281
1290000,1746452888.1265507
1293000,1746452888.1592638
1296000,1746452888.1873076
1299000,1746452888.2270505
1302000,1746452888.2697175
1305000,1746452888.306796
1308000,1746452888.3336008
1311000,1746452888.36901
1314000,1746452888.4142718
1317000,1746452888.4555213
1320000,1746452888.4846518
1323000,1746452888.5497794
1326000,1746452888.5710206
1329000,1746452888.6088097
1332000,1746452888.6441896
1335000,1746452888.6697166
1338000,1746452888.705713
1341000,1746452888.7553074
1344000,1746452888.791382
1347000,1746452888.81952
1350000,1746452888.8520148
1353000,1746452888.8756907
1356000,1746452888.8938332
1359000,1746452888.9276178
1362000,1746452888.9636798
1365000,1746452889.0011897
1368000,1746452889.0396652
1371000,1746452889.0791335
1374000,1746452889.1061325
1377000,1746452889.1502314
1380000,1746452889.1913238
1383000,1746452889.2253628
1386000,1746452889.2599862
1389000,1746452889.2972183
1392000,1746452889.3001063
1395000,1746452889.3240504
1398000,1746452889.3567033
1401000,1746452889.3966646
1404000,1746452889.4361532
1407000,1746452889.4718258
1410000,1746452889.528443
1413000,1746452889.5467253
1416000,1746452889.5790749
1419000,1746452889.6034694
1422000,1746452889.6642318
1425000,1746452889.6944578
1428000,1746452889.6983461
1431000,1746452889.729222
1434000,1746452889.7584763
1437000,1746452889.7870727
1440000,1746452889.8315322
1443000,1746452889.872268
1446000,1746452889.9014614
1449000,1746452889.9395092
1452000,1746452889.9702725
1455000,1746452889.9962542
1458000,1746452889.9992366
1461000,1746452890.0237355
1464000,1746452890.0596454
1467000,1746452890.0871203
1470000,1746452890.1303334
1473000,1746452890.171679
1476000,1746452890.2242868
1479000,1746452890.2553313
1482000,1746452890.2761548
1485000,1746452890.3513603
1488000,1746452890.3540316
1491000,1746452890.3914638
1494000,1746452890.393861
1497000,1746452890.4293487
1500000,1746452890.4690614
1503000,1746452890.5164547
1506000,1746452890.5356674
1509000,1746452890.569966
1512000,1746452890.6480544
1515000,1746452890.68392
1518000,1746452890.686702
1521000,1746452890.7516634
1524000,1746452890.7544289
1527000,1746452890.7973933
1530000,1746452890.8315516
1533000,1746452890.8340569
1536000,1746452890.8588762
1539000,1746452890.9113667
1542000,1746452890.9259024
1545000,1746452890.9520843
1548000,1746452891.0542998
1551000,1746452891.0574038
1554000,1746452891.0812576
1557000,1746452891.1083121
1560000,1746452891.1485329
1563000,1746452891.2185988
1566000,1746452891.2491608
1569000,1746452891.289608
1572000,1746452891.3240578
1575000,1746452891.34332
1578000,1746452891.377446
1581000,1746452891.4167025
1584000,1746452891.444067
1587000,1746452891.4971702
1590000,1746452891.5322156
1593000,1746452891.5564344
1596000,1746452891.5974312
1599000,1746452891.6217015
1602000,1746452891.662277
1605000,1746452891.696254
1608000,1746452891.7248113
1611000,1746452891.760485
1614000,1746452891.7962763
1617000,1746452891.8597472
1620000,1746452891.8632367
1623000,1746452891.920247
1626000,1746452891.9463446
1629000,1746452891.99189
1632000,1746452892.0263238
1635000,1746452892.043146
1638000,1746452892.071133
1641000,1746452892.1095924
1644000,1746452892.1374
1647000,1746452892.1616237
1650000,1746452892.1906683
1653000,1746452892.2366183
1656000,1746452892.2563148
1659000,1746452892.287269
1662000,1746452892.2992501
1665000,1746452892.326646
1668000,1746452892.3574827
1671000,1746452892.3860445
1674000,1746452892.4246387
1677000,1746452892.454339
1680000,1746452892.4868102
1683000,1746452892.5321229
1686000,1746452892.5612552
1689000,1746452892.5914779
1692000,1746452892.6374643
1695000,1746452892.6715465
1698000,1746452892.7166097
1701000,1746452892.7496345
1704000,1746452892.7812295
1707000,1746452892.8117926
1710000,1746452892.8563075
1713000,1746452892.8940454
1716000,1746452892.9282498
1719000,1746452892.956799
1722000,1746452892.96009
1725000,1746452892.9709682
1728000,1746452893.0364716
1731000,1746452893.0633712
1734000,1746452893.0909686
1737000,1746452893.1218152
1740000,1746452893.158776
1743000,1746452893.1900446
1746000,1746452893.2301297
1749000,1746452893.2573075
1752000,1746452893.2731273
1755000,1746452893.3090713
1758000,1746452893.3467193
1761000,1746452893.3767877
1764000,1746452893.4169102
1767000,1746452893.4936905
1770000,1746452893.4970737
1773000,1746452893.5201755
1776000,1746452893.5472655
1779000,1746452893.6120539
1782000,1746452893.616605
1785000,1746452893.639714
1788000,1746452893.6897361
1791000,1746452893.7218301
1794000,1746452893.7538557
1797000,1746452893.7908175
1800000,1746452893.8423784
1803000,1746452893.8455024
1806000,1746452893.9088998
1809000,1746452893.9181201
1812000,1746452893.9610448
1815000,1746452893.9869175
1818000,1746452894.0076847
1821000,1746452894.066222
1824000,1746452894.092244
1827000,1746452894.1295009
1830000,1746452894.162259
1833000,1746452894.1822727
1836000,1746452894.2164865
1839000,1746452894.2441292
1842000,1746452894.2742302
1845000,1746452894.3299065
1848000,1746452894.3853118
1851000,1746452894.4138377
1854000,1746452894.4497268
1857000,1746452894.490378
1860000,1746452894.516833
1863000,1746452894.5627007
1866000,1746452894.5915444
1869000,1746452894.6244683
1872000,1746452894.6670601
1875000,1746452894.7046006
1878000,1746452894.7667792
1881000,1746452894.7786784
1884000,1746452894.81963
1887000,1746452894.856703
1890000,1746452894.9096966
1893000,1746452894.956822
1896000,1746452894.970313
1899000,1746452895.0072863
1902000,1746452895.0338314
1905000,1746452895.1557271
1908000,1746452895.1598058
1911000,1746452895.1635067
1914000,1746452895.1668165
1917000,1746452895.1702924
1920000,1746452895.1956158
1923000,1746452895.2250402
1926000,1746452895.2568119
1929000,1746452895.2663116
1932000,1746452895.3053885
1935000,1746452895.3420224
1938000,1746452895.3673089
1941000,1746452895.4086726
1944000,1746452895.437547
1947000,1746452895.4684482
1950000,1746452895.5094295
1953000,1746452895.5368593
1956000,1746452895.599069
1959000,1746452895.6377783
1962000,1746452895.6636543
1965000,1746452895.696979
1968000,1746452895.737131
1971000,1746452895.766584
1974000,1746452895.7962606
1977000,1746452895.8573508
1980000,1746452895.8794086
1983000,1746452895.913093
1986000,1746452895.9417448
1989000,1746452895.9761355
1992000,1746452896.004815
1995000,1746452896.043741
1998000,1746452896.0992146
2001000,1746452896.1339304
2004000,1746452896.1504798
2007000,1746452896.1997013
2010000,1746452896.225026
2013000,1746452896.2591949
2016000,1746452896.3287642
2019000,1746452896.367654
2022000,1746452896.3702874
2025000,1746452896.4021485
2028000,1746452896.4346445
2031000,1746452896.4772916
2034000,1746452896.4806352
2037000,1746452896.5166917
2040000,1746452896.5341768
2043000,1746452896.5369675
2046000,1746452896.5770252
2049000,1746452896.6146293
2052000,1746452896.617453
2055000,1746452896.6488557
2058000,1746452896.6872072
2061000,1746452896.7140331
2064000,1746452896.7557633
2067000,1746452896.7862642
2070000,1746452896.8264172
2073000,1746452896.8301737
2076000,1746452896.8686347
2079000,1746452896.9489846
2082000,1746452896.9684033
2085000,1746452896.9709764
2088000,1746452897.006031
2091000,1746452897.0357006
2094000,1746452897.0687401
2097000,1746452897.0993414
2100000,1746452897.137154
2103000,1746452897.1698859
2106000,1746452897.2191548
2109000,1746452897.224202
2112000,1746452897.2560625
2115000,1746452897.3263435
2118000,1746452897.3552625
2121000,1746452897.3785102
2124000,1746452897.409153
2127000,1746452897.43879
2130000,1746452897.4952395
2133000,1746452897.5234973
2136000,1746452897.5557618
2139000,1746452897.582109
2142000,1746452897.6232073
2145000,1746452897.6516478
2148000,1746452897.68946
2151000,1746452897.7283857
2154000,1746452897.7597485
2157000,1746452897.7975163
2160000,1746452897.8245897
2163000,1746452897.8640585
2166000,1746452897.8805304
2169000,1746452897.920595
2172000,1746452897.95145
2175000,1746452897.9961944
2178000,1746452898.0235102
2181000,1746452898.096276
2184000,1746452898.1005015
2187000,1746452898.1242487
2190000,1746452898.162228
2193000,1746452898.195987
2196000,1746452898.2240393
2199000,1746452898.2859087
2202000,1746452898.3163784
2205000,1746452898.3434732
2208000,1746452898.388725
2211000,1746452898.4271162
2214000,1746452898.463769
2217000,1746452898.5062344
2220000,1746452898.509776
2223000,1746452898.5412047
2226000,1746452898.5745995
2229000,1746452898.6066911
2232000,1746452898.637106
2235000,1746452898.6680174
2238000,1746452898.7061718
2241000,1746452898.744608
2244000,1746452898.7784178
2247000,1746452898.8165174
2250000,1746452898.83832
2253000,1746452898.8840299
2256000,1746452898.9133584
2259000,1746452898.9489348
2262000,1746452898.981096
2265000,1746452899.0177507
2268000,1746452899.04965
2271000,1746452899.0840359
2274000,1746452899.1222632
2277000,1746452899.1441948
2280000,1746452899.1818464
2283000,1746452899.2254982
2286000,1746452899.2567992
2289000,1746452899.292545
2292000,1746452899.3364263
2295000,1746452899.3646371
2298000,1746452899.3885853
2301000,1746452899.4266737
2304000,1746452899.478918
2307000,1746452899.515729
2310000,1746452899.5438013
2313000,1746452899.5688787
2316000,1746452899.6238399
2319000,1746452899.672264
2322000,1746452899.703801
2325000,1746452899.7368104
2328000,1746452899.7660697
2331000,1746452899.7994285
2334000,1746452899.803136
2337000,1746452899.8228242
2340000,1746452899.8987486
2343000,1746452899.9034984
2346000,1746452899.9359164
2349000,1746452899.9478993
2352000,1746452899.9624581
2355000,1746452899.9932566
2358000,1746452900.050755
2361000,1746452900.0533724
2364000,1746452900.0888796
2367000,1746452900.091421
2370000,1746452900.1144466
2373000,1746452900.1633835
2376000,1746452900.2374513
2379000,1746452900.2711294
2382000,1746452900.312433
2385000,1746452900.3147686
2388000,1746452900.326059
2391000,1746452900.360859
2394000,1746452900.388617
2397000,1746452900.4293115
2400000,1746452900.4596815
2403000,1746452900.4885414
2406000,1746452900.5285797
2409000,1746452900.5691495
2412000,1746452900.638798
2415000,1746452900.6661756
2418000,1746452900.690879
2421000,1746452900.7309852
2424000,1746452900.7333314
2427000,1746452900.75362
2430000,1746452900.7988214
2433000,1746452900.8188126
2436000,1746452900.8855996
2439000,1746452900.9189928
2442000,1746452900.9442866
2445000,1746452900.9671643
2448000,1746452901.0292327
2451000,1746452901.058797
2454000,1746452901.1290162
2457000,1746452901.1318526
2460000,1746452901.158881
2463000,1746452901.1957052
2466000,1746452901.2358449
2469000,1746452901.2637262
2472000,1746452901.3157053
2475000,1746452901.3558137
2478000,1746452901.3735461
2481000,1746452901.398225
2484000,1746452901.470689
2487000,1746452901.4813633
2490000,1746452901.5107224
2493000,1746452901.5413072
2496000,1746452901.6158426
2499000,1746452901.6181893
2502000,1746452901.648173
2505000,1746452901.6893752
2508000,1746452901.729476
2511000,1746452901.768743
2514000,1746452901.8058145
2517000,1746452901.8333275
2520000,1746452901.871361
2523000,1746452901.909607
2526000,1746452901.9441345
2529000,1746452901.9502428
2532000,1746452901.9885406
2535000,1746452902.0217488
2538000,1746452902.0895298
2541000,1746452902.11885
2544000,1746452902.1231813
2547000,1746452902.1862452
2550000,1746452902.222322
2553000,1746452902.2565856
2556000,1746452902.285987
2559000,1746452902.3172896
2562000,1746452902.351293
2565000,1746452902.3837798
2568000,1746452902.4134333
2571000,1746452902.464087
2574000,1746452902.4989727
2577000,1746452902.5188642
2580000,1746452902.5684407
2583000,1746452902.5816052
2586000,1746452902.6138282
2589000,1746452902.6784093
2592000,1746452902.6821566
2595000,1746452902.7493203
2598000,1746452902.7813933
2601000,1746452902.8076224
2604000,1746452902.828219
2607000,1746452902.9035144
2610000,1746452902.9130597
2613000,1746452902.9400933
2616000,1746452902.9637747
2619000,1746452903.0562377
2622000,1746452903.093619
2625000,1746452903.1282835
2628000,1746452903.1659899
2631000,1746452903.2165349
2634000,1746452903.2432454
2637000,1746452903.2601364
2640000,1746452903.3068507
2643000,1746452903.3093061
2646000,1746452903.3454869
2649000,1746452903.3478057
2652000,1746452903.3988297
2655000,1746452903.4246988
2658000,1746452903.4662511
2661000,1746452903.4932735
2664000,1746452903.5260098
2667000,1746452903.5466325
2670000,1746452903.5853872
2673000,1746452903.6031497
2676000,1746452903.6572785
2679000,1746452903.6896684
2682000,1746452903.704165
2685000,1746452903.7428231
2688000,1746452903.7545547
2691000,1746452903.8412488
2694000,1746452903.8767083
2697000,1746452903.917345
2700000,1746452903.9488509
2703000,1746452903.951045
2706000,1746452903.99639
2709000,1746452904.0261848
2712000,1746452904.050767
2715000,1746452904.0868952
2718000,1746452904.1158829
2721000,1746452904.1511605
2724000,1746452904.1760323
2727000,1746452904.2340755
2730000,1746452904.2693365
2733000,1746452904.3087707
2736000,1746452904.3453407
2739000,1746452904.3737664
2742000,1746452904.4035451
2745000,1746452904.4476464
2748000,1746452904.4803607
2751000,1746452904.5493114
2754000,1746452904.5517948
2757000,1746452904.5844512
2760000,1746452904.6194193
2763000,1746452904.6590397
2766000,1746452904.6856153
2769000,1746452904.7162864
2772000,1746452904.7458167
2775000,1746452904.7906451
2778000,1746452904.807363
2781000,1746452904.8489265
2784000,1746452904.8890932
2787000,1746452904.9266195
2790000,1746452904.9513397
2793000,1746452904.9843662
2796000,1746452905.015463
2799000,1746452905.0769832
2802000,1746452905.0855968
2805000,1746452905.1261175
2808000,1746452905.1698356
2811000,1746452905.1962621
2814000,1746452905.2656424
2817000,1746452905.2682543
2820000,1746452905.3257103
2823000,1746452905.3578072
2826000,1746452905.385215
2829000,1746452905.4198189
2832000,1746452905.4787502
2835000,1746452905.4988294
2838000,1746452905.5543356
2841000,1746452905.5871482
2844000,1746452905.606113
2847000,1746452905.644874
2850000,1746452905.7044427
2853000,1746452905.7211938
2856000,1746452905.7694292
2859000,1746452905.8046422
2862000,1746452905.8290293
2865000,1746452905.8819034
2868000,1746452905.9116836
2871000,1746452905.949133
2874000,1746452905.984393
2877000,1746452906.0175424
2880000,1746452906.0743642
2883000,1746452906.1122432
2886000,1746452906.1319056
2889000,1746452906.1587627
2892000,1746452906.2264135
2895000,1746452906.2437158
2898000,1746452906.286419
2901000,1746452906.3489194
2904000,1746452906.3687541
2907000,1746452906.4162004
2910000,1746452906.447089
2913000,1746452906.474784
2916000,1746452906.5245554
2919000,1746452906.538368
2922000,1746452906.5487802
2925000,1746452906.5607762
2928000,1746452906.586384
2931000,1746452906.6091785
2934000,1746452906.6564062
2937000,1746452906.6716745
2940000,1746452906.6895192
2943000,1746452906.7082136
2946000,1746452906.7358775
2949000,1746452906.775862
2952000,1746452906.8016453
2955000,1746452906.8600204
2958000,1746452906.8821585
2961000,1746452906.9112499
2964000,1746452906.9494252
2967000,1746452906.9837267
2970000,1746452907.023895
2973000,1746452907.049536
2976000,1746452907.0630274
2979000,1746452907.1187627
2982000,1746452907.1378858
2985000,1746452907.1618962
2988000,1746452907.2218764
2991000,1746452907.259807
2994000,1746452907.2966099
2997000,1746452907.3028815
3000000,1746452907.3484151
3003000,1746452907.3812046
3006000,1746452907.4008505
3009000,1746452907.4361124
3012000,1746452907.4765515
3015000,1746452907.5048373
3018000,1746452907.5388708
3021000,1746452907.577279
3024000,1746452907.604298
3027000,1746452907.6316786
3030000,1746452907.7113552
3033000,1746452907.713916
3036000,1746452907.7467747
3039000,1746452907.7863147
3042000,1746452907.8087204
3045000,1746452907.8636243
3048000,1746452907.8951068
3051000,1746452907.9362538
3054000,1746452907.97463
3057000,1746452908.01202
3060000,1746452908.0469341
3063000,1746452908.0762293
3066000,1746452908.1156754
3069000,1746452908.149282
3072000,1746452908.1814265
3075000,1746452908.2412112
3078000,1746452908.2637682
3081000,1746452908.301265
3084000,1746452908.3317266
3087000,1746452908.363802
3090000,1746452908.3961625
3093000,1746452908.4293058
3096000,1746452908.4662209
3099000,1746452908.5098083
3102000,1746452908.5503185
3105000,1746452908.584073
3108000,1746452908.6141343
3111000,1746452908.6489956
3114000,1746452908.684265
3117000,1746452908.7041621
3120000,1746452908.7480347
3123000,1746452908.779174
3126000,1746452908.8065307
3129000,1746452908.8472245
3132000,1746452908.8709302
3135000,1746452908.9063282
3138000,1746452908.9466252
3141000,1746452908.989378
3144000,1746452909.0358222
3147000,1746452909.0696409
3150000,1746452909.1012332
3153000,1746452909.1318014
3156000,1746452909.164697
3159000,1746452909.1930625
3162000,1746452909.2233253
3165000,1746452909.2680612
3168000,1746452909.2978008
3171000,1746452909.3687134
3174000,1746452909.3834403
3177000,1746452909.4141815
3180000,1746452909.4768546
3183000,1746452909.4932745
3186000,1746452909.5234733
3189000,1746452909.584005
3192000,1746452909.603356
3195000,1746452909.6673684
3198000,1746452909.7020476
3201000,1746452909.7235332
3204000,1746452909.7762475
3207000,1746452909.8014715
3210000,1746452909.8716376
3213000,1746452909.880651
3216000,1746452909.9138994
3219000,1746452909.9818501
3222000,1746452910.0118153
3225000,1746452910.0468478
3228000,1746452910.0759118
3231000,1746452910.1442952
3234000,1746452910.165759
3237000,1746452910.1937327
3240000,1746452910.2341003
3243000,1746452910.2718823
3246000,1746452910.2772725
3249000,1746452910.3022215
3252000,1746452910.3312159
3255000,1746452910.3702347
3258000,1746452910.401697
3261000,1746452910.4336736
3264000,1746452910.4693847
3267000,1746452910.4988678
3270000,1746452910.5286355
3273000,1746452910.560927
3276000,1746452910.6421523
3279000,1746452910.6667554
3282000,1746452910.6688728
3285000,1746452910.7288315
3288000,1746452910.762865
3291000,1746452910.766414
3294000,1746452910.7978518
3297000,1746452910.8594437
3300000,1746452910.8624904
3303000,1746452910.8945596
3306000,1746452910.9222088
3309000,1746452910.9690816
3312000,1746452911.0302067
3315000,1746452911.0611827
3318000,1746452911.0968935
3321000,1746452911.120273
3324000,1746452911.1564932
3327000,1746452911.1888883
3330000,1746452911.2227519
3333000,1746452911.2262409
3336000,1746452911.261887
3339000,1746452911.3050733
3342000,1746452911.3443177
3345000,1746452911.35406
3348000,1746452911.441725
3351000,1746452911.5065608
