0,1746452873.7872434
9000,1746452873.844469
12000,1746452873.90268
21000,1746452873.9606557
24000,1746452874.0177057
30000,1746452874.0758593
36000,1746452874.1337488
45000,1746452874.1917865
48000,1746452874.2464578
54000,1746452874.313231
60000,1746452874.3728492
69000,1746452874.427726
72000,1746452874.4921896
78000,1746452874.5505106
81000,1746452874.605344
87000,1746452874.664191
93000,1746452874.7214963
99000,1746452874.7941644
105000,1746452874.8515356
111000,1746452874.9051154
114000,1746452874.9592786
120000,1746452875.0145125
123000,1746452875.0777142
129000,1746452875.1313846
138000,1746452875.1864743
141000,1746452875.242745
147000,1746452875.2944503
153000,1746452875.3500462
156000,1746452875.4196079
159000,1746452875.4773536
168000,1746452875.5425684
174000,1746452875.598481
180000,1746452875.652066
183000,1746452875.7052374
189000,1746452875.7603264
192000,1746452875.8137941
198000,1746452875.8658729
201000,1746452875.9195008
207000,1746452875.9722624
210000,1746452876.02408
216000,1746452876.0920577
222000,1746452876.150332
228000,1746452876.2078202
234000,1746452876.2642672
237000,1746452876.3182938
243000,1746452876.373018
249000,1746452876.4282691
255000,1746452876.4844146
258000,1746452876.5398786
264000,1746452876.5940077
267000,1746452876.651109
270000,1746452876.7071848
279000,1746452876.764512
282000,1746452876.818701
288000,1746452876.8801825
294000,1746452876.93782
300000,1746452876.9856973
303000,1746452877.0333543
309000,1746452877.0880322
315000,1746452877.1622186
318000,1746452877.2142575
324000,1746452877.2708015
327000,1746452877.328916
333000,1746452877.3857388
339000,1746452877.4413502
342000,1746452877.5244062
348000,1746452877.5795279
357000,1746452877.634612
360000,1746452877.6887085
366000,1746452877.7452855
372000,1746452877.8030903
375000,1746452877.8588567
378000,1746452877.912372
381000,1746452877.9712396
390000,1746452878.027369
393000,1746452878.0834854
399000,1746452878.138981
405000,1746452878.1947653
408000,1746452878.25325
414000,1746452878.313689
417000,1746452878.3838148
426000,1746452878.4402878
432000,1746452878.4983428
438000,1746452878.557999
444000,1746452878.611537
447000,1746452878.6689708
450000,1746452878.724078
456000,1746452878.785184
465000,1746452878.8418703
468000,1746452878.8994434
474000,1746452878.9536707
480000,1746452879.0123153
483000,1746452879.0686662
489000,1746452879.135997
495000,1746452879.195061
501000,1746452879.2572455
507000,1746452879.313623
510000,1746452879.3684094
516000,1746452879.4264805
519000,1746452879.481381
525000,1746452879.5341086
528000,1746452879.586653
531000,1746452879.6410606
534000,1746452879.6943433
537000,1746452879.7527637
546000,1746452879.807178
549000,1746452879.8824708
558000,1746452879.9396646
561000,1746452879.9928312
567000,1746452880.0492835
573000,1746452880.1053646
579000,1746452880.1598034
582000,1746452880.2172112
588000,1746452880.2727957
594000,1746452880.3274238
597000,1746452880.3840446
603000,1746452880.4448524
609000,1746452880.5024874
612000,1746452880.5580292
618000,1746452880.6136513
624000,1746452880.668046
627000,1746452880.7251565
630000,1746452880.7798553
636000,1746452880.8419707
642000,1746452880.895491
645000,1746452880.9556189
651000,1746452881.0109243
654000,1746452881.0834959
660000,1746452881.1387491
666000,1746452881.2003312
672000,1746452881.2626328
678000,1746452881.3170938
684000,1746452881.3527074
687000,1746452881.405895
690000,1746452881.4688077
