frame_count,raw_send_time,send_time
1062000,1746789101.669538,1746789101.6192977
1068000,1746789101.723204,1746789101.6729636
1071000,1746789101.778471,1746789101.7282307
1074000,1746789101.835217,1746789101.7849767
1080000,1746789101.889258,1746789101.8390176
1086000,1746789101.9470525,1746789101.8968122
1092000,1746789101.9997175,1746789101.9494772
1095000,1746789102.0583751,1746789102.0081348
1101000,1746789102.115114,1746789102.0648737
1107000,1746789102.1695786,1746789102.1193383
1110000,1746789102.2269883,1746789102.176748
1116000,1746789102.2934659,1746789102.2432256
1122000,1746789102.4228003,1746789102.37256
1131000,1746789102.4931064,1746789102.442866
1137000,1746789102.5643063,1746789102.514066
1149000,1746789102.6462843,1746789102.596044
1152000,1746789102.7174761,1746789102.6672359
1158000,1746789102.7922301,1746789102.7419899
1167000,1746789102.8652391,1746789102.8149989
1173000,1746789102.938024,1746789102.8877838
1182000,1746789103.0135772,1746789102.963337
1188000,1746789103.084926,1746789103.0346856
1194000,1746789103.1618779,1746789103.1116376
1200000,1746789103.2352395,1746789103.1849992
1206000,1746789103.3088324,1746789103.2585921
1212000,1746789103.3835566,1746789103.3333163
1218000,1746789103.47274,1746789103.4224997
1230000,1746789103.5560286,1746789103.5057883
1236000,1746789103.6285164,1746789103.5782762
1242000,1746789103.7007477,1746789103.6505075
1248000,1746789103.774073,1746789103.7238326
1254000,1746789103.8470302,1746789103.79679
1260000,1746789103.9228706,1746789103.8726304
1269000,1746789103.999472,1746789103.9492316
1275000,1746789104.0730333,1746789104.022793
1284000,1746789104.145931,1746789104.0956907
1290000,1746789104.2200553,1746789104.169815
1293000,1746789104.2935293,1746789104.243289
1302000,1746789104.3645542,1746789104.314314
1308000,1746789104.4364395,1746789104.3861992
1314000,1746789104.5084128,1746789104.4581726
1323000,1746789104.578898,1746789104.5286577
1329000,1746789104.6484435,1746789104.5982032
1332000,1746789104.7271197,1746789104.6768794
1341000,1746789104.809817,1746789104.7595768
1350000,1746789104.8853185,1746789104.8350782
1356000,1746789104.9552524,1746789104.9050121
1362000,1746789105.0294518,1746789104.9792116
1368000,1746789105.1073678,1746789105.0571275
1374000,1746789105.1815097,1746789105.1312695
1380000,1746789105.2558675,1746789105.2056272
1389000,1746789105.3317401,1746789105.2814999
1395000,1746789105.403028,1746789105.3527877
1401000,1746789105.47436,1746789105.4241197
1404000,1746789105.5479686,1746789105.4977283
1413000,1746789105.6273954,1746789105.577155
1422000,1746789105.7021098,1746789105.6518695
1428000,1746789105.7782438,1746789105.7280035
1437000,1746789105.85193,1746789105.8016896
1440000,1746789105.9250553,1746789105.874815
1449000,1746789106.008626,1746789105.9583857
1455000,1746789106.0818725,1746789106.0316322
1464000,1746789106.1595736,1746789106.1093333
1470000,1746789106.2376916,1746789106.1874514
1479000,1746789106.3105085,1746789106.2602682
1485000,1746789106.388437,1746789106.3381968
1491000,1746789106.4588897,1746789106.4086494
1497000,1746789106.5398495,1746789106.4896092
1503000,1746789106.6154108,1746789106.5651705
1512000,1746789106.6917737,1746789106.6415334
1518000,1746789106.761008,1746789106.7107677
1524000,1746789106.831249,1746789106.7810087
1530000,1746789106.9015746,1746789106.8513343
1536000,1746789106.9789932,1746789106.928753
1545000,1746789107.0516436,1746789107.0014033
1548000,1746789107.1245205,1746789107.0742803
1557000,1746789107.199183,1746789107.1489427
1566000,1746789107.273856,1746789107.2236156
1572000,1746789107.34712,1746789107.2968798
1578000,1746789107.4211962,1746789107.370956
1581000,1746789107.4939244,1746789107.443684
1590000,1746789107.5693948,1746789107.5191545
1596000,1746789107.6436849,1746789107.5934446
1605000,1746789107.7166994,1746789107.666459
1611000,1746789107.7927997,1746789107.7425594
1617000,1746789107.8771174,1746789107.826877
1623000,1746789107.9522026,1746789107.9019623
1632000,1746789108.0265458,1746789107.9763055
1638000,1746789108.1093085,1746789108.0590682
1644000,1746789108.1881433,1746789108.137903
1650000,1746789108.2662127,1746789108.2159724
1659000,1746789108.3503344,1746789108.3000941
1665000,1746789108.4282882,1746789108.378048
1674000,1746789108.5021448,1746789108.4519045
1683000,1746789108.5753825,1746789108.5251422
1689000,1746789108.6513805,1746789108.6011403
1692000,1746789108.7331371,1746789108.6828969
1701000,1746789108.8206606,1746789108.7704203
1710000,1746789108.877869,1746789108.8276286
1716000,1746789108.9561143,1746789108.905874
1722000,1746789109.0148916,1746789108.9646513
1728000,1746789109.0733051,1746789109.0230649
1734000,1746789109.130444,1746789109.0802038
1737000,1746789109.1900449,1746789109.1398046
1743000,1746789109.2536995,1746789109.2034593
1749000,1746789109.3090394,1746789109.258799
1752000,1746789109.576129,1746789109.5258887
1764000,1746789109.6599507,1746789109.6097105
1785000,1746789109.7337031,1746789109.6834629
1791000,1746789109.788978,1746789109.7387378
1797000,1746789109.8473034,1746789109.797063
1800000,1746789109.9012525,1746789109.8510122
1806000,1746789109.958661,1746789109.9084208
1812000,1746789110.015196,1746789109.9649558
1815000,1746789110.0728335,1746789110.0225933
1821000,1746789110.127652,1746789110.0774117
1827000,1746789110.183353,1746789110.1331127
1833000,1746789110.2366493,1746789110.186409
1836000,1746789110.2940197,1746789110.2437794
1845000,1746789110.3518503,1746789110.30161
1848000,1746789110.4083474,1746789110.358107
1854000,1746789110.4694061,1746789110.4191658
1857000,1746789110.5277503,1746789110.47751
1863000,1746789110.5828967,1746789110.5326564
1869000,1746789110.63823,1746789110.5879898
1872000,1746789110.6917448,1746789110.6415045
1878000,1746789110.7525282,1746789110.702288
1884000,1746789110.8086736,1746789110.7584333
1890000,1746789110.8652525,1746789110.8150122
1893000,1746789110.923289,1746789110.8730488
1899000,1746789110.9836879,1746789110.9334476
1905000,1746789111.0419865,1746789110.9917462
1908000,1746789111.0988019,1746789111.0485616
1914000,1746789111.153773,1746789111.1035328
1917000,1746789111.2081332,1746789111.157893
1923000,1746789111.2654316,1746789111.2151914
1926000,1746789111.3219647,1746789111.2717245
1935000,1746789111.3764794,1746789111.326239
1941000,1746789111.4988399,1746789111.4485996
1950000,1746789111.5879383,1746789111.537698
1959000,1746789111.6658251,1746789111.6155849
1968000,1746789111.736418,1746789111.6861777
1974000,1746789111.809786,1746789111.7595458
1977000,1746789111.8847067,1746789111.8344665
1986000,1746789111.959925,1746789111.9096847
1992000,1746789112.0312514,1746789111.9810112
1998000,1746789112.1200352,1746789112.069795
2007000,1746789112.1956916,1746789112.1454513
2013000,1746789112.2692091,1746789112.2189689
2019000,1746789112.3516765,1746789112.3014362
2028000,1746789112.424979,1746789112.3747387
2034000,1746789112.497824,1746789112.4475837
2040000,1746789112.5682492,1746789112.518009
2046000,1746789112.6385744,1746789112.588334
2052000,1746789112.7192998,1746789112.6690595
2058000,1746789112.793816,1746789112.7435758
2067000,1746789112.8654377,1746789112.8151975
2073000,1746789112.9381151,1746789112.8878748
2082000,1746789113.010453,1746789112.9602127
2085000,1746789113.0870829,1746789113.0368426
2091000,1746789113.1322286,1746789113.0819883
2097000,1746789113.2075033,1746789113.157263
2106000,1746789113.2819173,1746789113.231677
2112000,1746789113.3570976,1746789113.3068573
2118000,1746789113.4300997,1746789113.3798594
2121000,1746789113.5037427,1746789113.4535024
2130000,1746789113.5801246,1746789113.5298843
2139000,1746789113.655089,1746789113.6048486
2145000,1746789113.7391877,1746789113.6889474
2151000,1746789113.8159037,1746789113.7656634
2160000,1746789113.8904364,1746789113.8401961
2166000,1746789113.9669018,1746789113.9166615
2175000,1746789114.0400481,1746789113.9898078
2178000,1746789114.1106226,1746789114.0603824
2184000,1746789114.182418,1746789114.1321778
2193000,1746789114.2587774,1746789114.208537
2196000,1746789114.3309772,1746789114.280737
2205000,1746789114.4034283,1746789114.353188
2211000,1746789114.4940012,1746789114.4437609
2223000,1746789114.5666811,1746789114.5164409
2229000,1746789114.647551,1746789114.5973108
2232000,1746789114.721819,1746789114.6715786
2238000,1746789114.793795,1746789114.7435548
2247000,1746789114.8673868,1746789114.8171465
2256000,1746789114.9428933,1746789114.892653
2262000,1746789115.016399,1746789114.9661586
2268000,1746789115.089731,1746789115.0394907
2274000,1746789115.1619503,1746789115.11171
2280000,1746789115.2421014,1746789115.1918612
2289000,1746789115.3149242,1746789115.264684
2292000,1746789115.3869858,1746789115.3367455
2301000,1746789115.461474,1746789115.4112337
2307000,1746789115.5338335,1746789115.4835932
2313000,1746789115.6041977,1746789115.5539575
2319000,1746789115.678845,1746789115.6286047
2325000,1746789115.7531247,1746789115.7028844
2331000,1746789115.827868,1746789115.7776277
2337000,1746789115.8983476,1746789115.8481073
2343000,1746789115.9700801,1746789115.9198399
2352000,1746789116.042661,1746789115.9924207
2358000,1746789116.1147692,1746789116.064529
2367000,1746789116.185057,1746789116.1348166
2373000,1746789116.255198,1746789116.2049577
2376000,1746789116.3299022,1746789116.279662
2385000,1746789116.402101,1746789116.3518608
2391000,1746789116.4732685,1746789116.4230282
2397000,1746789116.5540087,1746789116.5037684
2406000,1746789116.6280706,1746789116.5778303
2412000,1746789116.701942,1746789116.6517017
2418000,1746789116.7780252,1746789116.7277849
2427000,1746789116.8510687,1746789116.8008285
2433000,1746789116.9296432,1746789116.8794029
2439000,1746789117.0065084,1746789116.956268
2445000,1746789117.0774772,1746789117.027237
2454000,1746789117.148763,1746789117.0985227
2457000,1746789117.2391021,1746789117.1888618
2466000,1746789117.3166358,1746789117.2663956
2472000,1746789117.3918505,1746789117.3416102
2481000,1746789117.475873,1746789117.4256327
2487000,1746789117.551994,1746789117.5017538
2496000,1746789117.6289103,1746789117.57867
2502000,1746789117.704848,1746789117.6546078
2508000,1746789117.783557,1746789117.7333167
2517000,1746789117.8567069,1746789117.8064666
2520000,1746789117.9400666,1746789117.8898263
2532000,1746789118.021312,1746789117.9710717
2538000,1746789118.0947454,1746789118.0445051
2544000,1746789118.1677487,1746789118.1175084
2550000,1746789118.2389176,1746789118.1886773
2556000,1746789118.3288512,1746789118.278611
2565000,1746789118.4034178,1746789118.3531775
2574000,1746789118.4797459,1746789118.4295056
2577000,1746789118.5691962,1746789118.518956
2586000,1746789118.6475554,1746789118.597315
2595000,1746789118.7332962,1746789118.6830559
2601000,1746789118.8235657,1746789118.7733254
2610000,1746789118.9023628,1746789118.8521225
2616000,1746789118.9789639,1746789118.9287236
2625000,1746789119.0584123,1746789119.008172
2628000,1746789119.1328254,1746789119.082585
2637000,1746789119.2026849,1746789119.1524446
2646000,1746789119.2728775,1746789119.2226372
2652000,1746789119.347042,1746789119.2968018
2658000,1746789119.4245732,1746789119.374333
2661000,1746789119.499058,1746789119.4488177
2670000,1746789119.570974,1746789119.5207338
2679000,1746789119.6500583,1746789119.599818
2685000,1746789119.7267568,1746789119.6765165
2691000,1746789119.804059,1746789119.7538188
2697000,1746789119.8774524,1746789119.827212
2706000,1746789119.9504528,1746789119.9002125
2712000,1746789120.0243864,1746789119.9741461
2718000,1746789120.096131,1746789120.0458908
2724000,1746789120.169784,1746789120.1195438
2730000,1746789120.2422664,1746789120.1920261
2736000,1746789120.3259645,1746789120.2757242
2745000,1746789120.390434,1746789120.3401937
2751000,1746789120.5127497,1746789120.4625094
2763000,1746789120.5849903,1746789120.53475
2769000,1746789120.6636775,1746789120.6134372
2775000,1746789120.7341177,1746789120.6838775
2781000,1746789120.820311,1746789120.7700708
2790000,1746789120.8969915,1746789120.8467512
2796000,1746789120.9715211,1746789120.9212809
2805000,1746789121.0442271,1746789120.9939868
2808000,1746789121.1258335,1746789121.0755932
2817000,1746789121.2052228,1746789121.1549826
2826000,1746789121.275631,1746789121.2253907
2832000,1746789121.3619232,1746789121.311683
2838000,1746789121.4319243,1746789121.381684
2844000,1746789121.5177114,1746789121.4674711
2850000,1746789121.5941179,1746789121.5438776
2856000,1746789121.66588,1746789121.6156397
2865000,1746789121.739107,1746789121.6888666
2871000,1746789121.8148553,1746789121.764615
2877000,1746789121.8889284,1746789121.8386881
2886000,1746789121.9639323,1746789121.913692
2892000,1746789122.038046,1746789121.9878056
2898000,1746789122.12287,1746789122.0726297
2907000,1746789122.20234,1746789122.1520996
2913000,1746789122.2946696,1746789122.2444293
2922000,1746789122.3692577,1746789122.3190174
2931000,1746789122.443465,1746789122.3932247
2937000,1746789122.5173652,1746789122.467125
2943000,1746789122.58775,1746789122.5375097
2949000,1746789122.660632,1746789122.6103916
2955000,1746789122.7383165,1746789122.6880763
2961000,1746789122.8141835,1746789122.7639432
2970000,1746789122.8851473,1746789122.834907
2973000,1746789122.9616597,1746789122.9114194
2982000,1746789123.0355022,1746789122.985262
2988000,1746789123.1104906,1746789123.0602503
2994000,1746789123.1858685,1746789123.1356282
3000000,1746789123.2605517,1746789123.2103114
3009000,1746789123.3383846,1746789123.2881444
3015000,1746789123.415188,1746789123.3649478
3021000,1746789123.4882977,1746789123.4380574
3027000,1746789123.5634363,1746789123.513196
3036000,1746789123.635798,1746789123.5855577
3045000,1746789123.7074268,1746789123.6571865
3051000,1746789123.7809057,1746789123.7306654
3057000,1746789123.8543756,1746789123.8041353
3060000,1746789123.9284139,1746789123.8781736
3069000,1746789124.0017362,1746789123.951496
3078000,1746789124.0768018,1746789124.0265615
3084000,1746789124.1476803,1746789124.09744
3090000,1746789124.220406,1746789124.1701658
3093000,1746789124.2931786,1746789124.2429383
3102000,1746789124.3730364,1746789124.322796
3111000,1746789124.4453301,1746789124.3950899
3114000,1746789124.5213397,1746789124.4710994
3123000,1746789124.5947156,1746789124.5444753
3129000,1746789124.678214,1746789124.6279738
3135000,1746789124.7507648,1746789124.7005246
3141000,1746789124.8293135,1746789124.7790732
3150000,1746789124.9021096,1746789124.8518693
3156000,1746789124.9791415,1746789124.9289012
3165000,1746789125.0574946,1746789125.0072544
3168000,1746789125.130538,1746789125.0802977
3177000,1746789125.2040005,1746789125.1537602
3183000,1746789125.2786942,1746789125.2284539
3192000,1746789125.352199,1746789125.3019588
3198000,1746789125.4268584,1746789125.3766181
3201000,1746789125.5222504,1746789125.4720101
3213000,1746789125.611482,1746789125.5612416
3222000,1746789125.6890311,1746789125.6387908
3228000,1746789125.7616482,1746789125.711408
3234000,1746789125.8385706,1746789125.7883303
3240000,1746789125.9149346,1746789125.8646944
3249000,1746789125.991951,1746789125.9417107
3255000,1746789126.0598416,1746789126.0096014
3261000,1746789126.1394558,1746789126.0892155
3267000,1746789126.2239883,1746789126.173748
3276000,1746789126.2991242,1746789126.248884
3282000,1746789126.372454,1746789126.3222136
3288000,1746789126.446212,1746789126.3959718
3294000,1746789126.5183644,1746789126.4681242
3303000,1746789126.5758586,1746789126.5256183
3309000,1746789126.6330395,1746789126.5827992
3312000,1746789126.7109466,1746789126.6607063
3318000,1746789126.768403,1746789126.7181628
3327000,1746789126.823488,1746789126.7732477
3330000,1746789126.8810468,1746789126.8308065
3336000,1746789126.938655,1746789126.8884146
3342000,1746789126.994558,1746789126.9443178
3348000,1746789127.0525594,1746789127.002319
3351000,1746789127.1079268,1746789127.0576866
3357000,1746789127.1678634,1746789127.117623
3363000,1746789127.2270582,1746789127.176818
3366000,1746789127.2828429,1746789127.2326026
3372000,1746789127.3470156,1746789127.2967753
3378000,1746789127.4012327,1746789127.3509924
3381000,1746789127.4573457,1746789127.4071054
3387000,1746789127.5278494,1746789127.4776092
3393000,1746789127.5857103,1746789127.53547
3396000,1746789127.6417222,1746789127.591482
3402000,1746789127.6965568,1746789127.6463165
3408000,1746789127.7505333,1746789127.700293
3414000,1746789127.8075182,1746789127.757278
3417000,1746789127.864731,1746789127.8144908
3423000,1746789127.9201357,1746789127.8698955
3426000,1746789127.977989,1746789127.9277487
3432000,1746789128.0348606,1746789127.9846203
3438000,1746789128.0928047,1746789128.0425644
3444000,1746789128.151111,1746789128.1008706
3450000,1746789128.2118416,1746789128.1616013
3453000,1746789128.2721753,1746789128.221935
3459000,1746789128.3296752,1746789128.279435
3465000,1746789128.3865707,1746789128.3363304
3471000,1746789128.4428582,1746789128.392618
3477000,1746789128.4992113,1746789128.448971
3480000,1746789128.5561824,1746789128.505942
3486000,1746789128.6118379,1746789128.5615976
3489000,1746789128.6673355,1746789128.6170952
3495000,1746789128.723217,1746789128.6729767
3498000,1746789128.7796803,1746789128.72944
3504000,1746789128.8396995,1746789128.7894592
3510000,1746789128.8966222,1746789128.846382
3516000,1746789128.9537194,1746789128.903479
3519000,1746789129.0123212,1746789128.962081
3525000,1746789129.0682428,1746789129.0180025
3531000,1746789129.1229043,1746789129.072664
3537000,1746789129.1786807,1746789129.1284404
3540000,1746789129.2349644,1746789129.184724
3546000,1746789129.292299,1746789129.2420588
3549000,1746789129.3506494,1746789129.300409
3555000,1746789129.4064953,1746789129.356255
3561000,1746789129.4727771,1746789129.4225368
3567000,1746789129.5272217,1746789129.4769814
3573000,1746789129.5896502,1746789129.5394099
3579000,1746789129.6469388,1746789129.5966985
3585000,1746789129.7042701,1746789129.6540298
3591000,1746789129.760817,1746789129.7105768
3594000,1746789129.8191347,1746789129.7688944
3597000,1746789129.8784163,1746789129.828176
3603000,1746789129.9373806,1746789129.8871403
3612000,1746789130.0000722,1746789129.949832
3618000,1746789130.0596983,1746789130.009458
3621000,1746789130.1158278,1746789130.0655875
3627000,1746789130.174412,1746789130.1241717
3630000,1746789130.2295356,1746789130.1792953
3636000,1746789130.2922237,1746789130.2419834
3642000,1746789130.3515456,1746789130.3013053
3648000,1746789130.412194,1746789130.3619537
3654000,1746789130.4702208,1746789130.4199805
3657000,1746789130.5273654,1746789130.4771252
3663000,1746789130.583356,1746789130.5331156
3669000,1746789130.6412551,1746789130.5910149
3675000,1746789130.6994736,1746789130.6492333
3678000,1746789130.7538397,1746789130.7035995
3684000,1746789130.8134649,1746789130.7632246
3690000,1746789130.8737283,1746789130.823488
3693000,1746789130.9296415,1746789130.8794012
3702000,1746789130.9844346,1746789130.9341943
3705000,1746789131.0392542,1746789130.989014
3708000,1746789131.0913715,1746789131.0411313
3714000,1746789131.1427903,1746789131.09255
3717000,1746789131.200497,1746789131.1502566
3723000,1746789131.253829,1746789131.2035887
3726000,1746789131.3097534,1746789131.2595131
3735000,1746789131.3635364,1746789131.313296
3738000,1746789131.4210181,1746789131.3707778
3741000,1746789131.4763372,1746789131.426097
3747000,1746789131.54136,1746789131.4911196
3756000,1746789131.6008976,1746789131.5506573
3762000,1746789131.6578705,1746789131.6076303
3765000,1746789131.7149148,1746789131.6646745
3771000,1746789131.768171,1746789131.7179308
3774000,1746789131.8338048,1746789131.7835646
3780000,1746789131.890704,1746789131.8404636
3786000,1746789131.9545724,1746789131.9043322
3792000,1746789132.0115788,1746789131.9613385
3795000,1746789132.066893,1746789132.0166528
3801000,1746789132.121817,1746789132.0715768
3807000,1746789132.1797662,1746789132.129526
3813000,1746789132.2349448,1746789132.1847045
3816000,1746789132.2897341,1746789132.2394938
3822000,1746789132.3514912,1746789132.301251
3825000,1746789132.4063058,1746789132.3560655
3831000,1746789132.461521,1746789132.4112806
3837000,1746789132.5174043,1746789132.467164
3840000,1746789132.5694659,1746789132.5192256
3846000,1746789132.6231785,1746789132.5729382
3852000,1746789132.6807344,1746789132.630494
3858000,1746789132.7343974,1746789132.6841571
3861000,1746789132.7890048,1746789132.7387645
3864000,1746789132.8502364,1746789132.7999961
3870000,1746789132.9081974,1746789132.8579571
3879000,1746789132.9668167,1746789132.9165764
3885000,1746789133.0298553,1746789132.979615
3888000,1746789133.11284,1746789133.0625997
3894000,1746789133.1682475,1746789133.1180072
3900000,1746789133.2246304,1746789133.17439
3906000,1746789133.2787669,1746789133.2285266
3912000,1746789133.3360689,1746789133.2858286
3915000,1746789133.3904116,1746789133.3401713
3921000,1746789133.4455,1746789133.3952596
3924000,1746789133.5080733,1746789133.457833
3930000,1746789133.5638533,1746789133.513613
3936000,1746789133.6212435,1746789133.5710032
3942000,1746789133.6775305,1746789133.6272902
3948000,1746789133.7320342,1746789133.681794
3951000,1746789133.7873027,1746789133.7370625
3957000,1746789133.851712,1746789133.8014717
3963000,1746789133.9122832,1746789133.862043
3969000,1746789133.9676428,1746789133.9174025
3972000,1746789134.023741,1746789133.9735007
3978000,1746789134.0795295,1746789134.0292892
3981000,1746789134.1365547,1746789134.0863144
3987000,1746789134.1924644,1746789134.142224
3993000,1746789134.2456567,1746789134.1954165
3996000,1746789134.3781872,1746789134.327947
4008000,1746789134.4532044,1746789134.402964
4014000,1746789134.5306342,1746789134.480394
4026000,1746789134.6010954,1746789134.5508552
4029000,1746789134.6761167,1746789134.6258764
4035000,1746789134.7470512,1746789134.696811
4044000,1746789134.8225408,1746789134.7723005
4050000,1746789134.8989887,1746789134.8487484
4053000,1746789134.9722288,1746789134.9219885
4065000,1746789135.0553172,1746789135.005077
4071000,1746789135.1323977,1746789135.0821574
4077000,1746789135.2054045,1746789135.1551642
4086000,1746789135.2875328,1746789135.2372925
4092000,1746789135.3619285,1746789135.3116882
4098000,1746789135.434558,1746789135.3843176
4104000,1746789135.520061,1746789135.4698207
4113000,1746789135.5934136,1746789135.5431733
4119000,1746789135.6622198,1746789135.6119795
4125000,1746789135.7397966,1746789135.6895564
4131000,1746789135.8081965,1746789135.7579563
4137000,1746789135.8824627,1746789135.8322225
4143000,1746789135.9744456,1746789135.9242053
4152000,1746789136.0488336,1746789135.9985933
4161000,1746789136.1223645,1746789136.0721242
4167000,1746789136.2031033,1746789136.152863
4173000,1746789136.2790086,1746789136.2287683
4182000,1746789136.3533885,1746789136.3031483
4188000,1746789136.4257245,1746789136.3754842
4194000,1746789136.5110762,1746789136.460836
