Latency,Frame send time,Mediapipe Pose processing time,Results send time
0.1508769989013672,0.07400345802307129,0.06777453422546387,-0.0008437633514404297
0.11641049385070801,0.05260205268859863,0.0651712417602539,-0.0037598609924316406
0.1905062198638916,0.06849217414855957,0.060561180114746094,0.058380842208862305
0.2077627182006836,0.17144775390625,0.03894448280334473,-0.0034766197204589844
0.23929214477539062,0.1690680980682373,0.05953860282897949,-0.0014808177947998047
0.13652729988098145,0.06516265869140625,0.05771517753601074,0.007869482040405273
0.13564348220825195,0.061661720275878906,0.054393768310546875,0.011922359466552734
0.13812255859375,0.06768560409545898,0.0555722713470459,0.0016932487487792969
0.21517157554626465,0.07026338577270508,0.1404736042022705,-0.003476381301879883
0.19105195999145508,0.06576323509216309,0.07535386085510254,0.00510096549987793
0.1748971939086914,0.06898856163024902,0.07132387161254883,0.015839338302612305
0.14698266983032227,0.05108308792114258,0.07074499130249023,0.007002592086791992
0.160111665725708,0.06587529182434082,0.07164454460144043,-0.0029311180114746094
0.2098100185394287,0.06900691986083984,0.08008456230163574,0.029851198196411133
0.1796283721923828,0.071258544921875,0.07719755172729492,0.015479326248168945
0.17852377891540527,0.08850789070129395,0.07221794128417969,0.004494190216064453
0.15889620780944824,0.06411957740783691,0.07054567337036133,-0.004553794860839844
0.1460869312286377,0.07162356376647949,0.07028651237487793,0.0026807785034179688
0.20470166206359863,0.06305789947509766,0.07362198829650879,0.01857900619506836
0.1576848030090332,0.06421160697937012,0.0778951644897461,0.004076957702636719
0.1753089427947998,0.06509804725646973,0.08483576774597168,-0.0023031234741210938
0.17790699005126953,0.0685431957244873,0.07262539863586426,0.021348953247070312
0.16358399391174316,0.06664252281188965,0.06929516792297363,0.01627182960510254
0.15899109840393066,0.0665442943572998,0.07658672332763672,-0.0014231204986572266
0.17457962036132812,0.06766366958618164,0.07228326797485352,0.005674123764038086
0.17349696159362793,0.06053423881530762,0.07432961463928223,-0.004658222198486328
0.1621999740600586,0.06942367553710938,0.07603931427001953,0.013585090637207031
0.1771988868713379,0.06526541709899902,0.07378554344177246,0.0196530818939209
0.14630341529846191,0.04549384117126465,0.06912970542907715,0.012724161148071289
0.19509267807006836,0.06961631774902344,0.08653044700622559,0.019626855850219727
0.1771848201751709,0.06938362121582031,0.07131552696228027,-0.00451970100402832
0.18608880043029785,0.06698226928710938,0.07325315475463867,0.025237560272216797
0.1628708839416504,0.06795024871826172,0.0694742202758789,0.009284496307373047
0.16305851936340332,0.08660459518432617,0.07256627082824707,-0.0003833770751953125
0.16821026802062988,0.06206011772155762,0.07366657257080078,0.0027289390563964844
