frame_count,send_time
771000,1746786704.8632164
774000,1746786704.8935277
777000,1746786704.9442906
780000,1746786704.9762423
783000,1746786705.0059347
786000,1746786705.0406928
789000,1746786705.0722997
792000,1746786705.1045115
795000,1746786705.1364117
798000,1746786705.1683862
801000,1746786705.2165089
804000,1746786705.248981
807000,1746786705.2805524
810000,1746786705.312468
813000,1746786705.3437839
816000,1746786705.3782084
819000,1746786705.408478
822000,1746786705.4574645
825000,1746786705.5004754
828000,1746786705.525854
831000,1746786705.5580246
834000,1746786705.5899653
837000,1746786705.6216087
840000,1746786705.6582782
843000,1746786705.6862643
846000,1746786705.7084136
849000,1746786705.7741559
852000,1746786705.8000846
855000,1746786705.8284454
858000,1746786705.8675108
861000,1746786705.8994842
864000,1746786705.922897
867000,1746786705.951398
870000,1746786705.9636526
873000,1746786705.9993637
876000,1746786706.0311906
879000,1746786706.0628994
882000,1746786706.0962942
885000,1746786706.159841
888000,1746786706.1916018
891000,1746786706.2056303
894000,1746786706.2402978
897000,1746786706.2724187
900000,1746786706.3043983
903000,1746786706.3363502
906000,1746786706.3686802
909000,1746786706.398988
912000,1746786706.4319942
915000,1746786706.4625864
918000,1746786706.512586
921000,1746786706.544606
924000,1746786706.576215
927000,1746786706.6092083
930000,1746786706.6392088
933000,1746786706.672736
936000,1746786706.705783
939000,1746786706.73427
942000,1746786706.7834399
945000,1746786706.816127
948000,1746786706.8472881
951000,1746786706.879269
954000,1746786706.9116032
957000,1746786706.9443898
960000,1746786706.9777865
963000,1746786707.0257192
966000,1746786707.056361
969000,1746786707.0872266
972000,1746786707.1203594
975000,1746786707.1539366
978000,1746786707.1855094
981000,1746786707.2177236
984000,1746786707.2483008
987000,1746786707.262047
990000,1746786707.2964659
993000,1746786707.360005
996000,1746786707.3913774
999000,1746786707.4247496
1002000,1746786707.4562638
1005000,1746786707.489288
1008000,1746786707.5212748
1011000,1746786707.535402
1014000,1746786707.5684688
1017000,1746786707.5994024
1020000,1746786707.6304808
1023000,1746786707.663777
1026000,1746786707.6962817
1029000,1746786707.7607381
1032000,1746786707.7919903
1035000,1746786707.8242052
1038000,1746786707.835351
1041000,1746786707.8553193
1044000,1746786707.9147046
1047000,1746786707.951791
1050000,1746786707.9719224
1053000,1746786708.0046263
1056000,1746786708.036078
1059000,1746786708.0688472
1062000,1746786708.1005528
1065000,1746786708.1613982
1068000,1746786708.1913612
1071000,1746786708.2233284
1074000,1746786708.2571187
1077000,1746786708.2727323
1080000,1746786708.2900484
1083000,1746786708.336449
1086000,1746786708.3685124
1089000,1746786708.3996804
1092000,1746786708.4330308
1095000,1746786708.4650812
1098000,1746786708.4963608
1101000,1746786708.560235
1104000,1746786708.6083927
1107000,1746786708.6355534
1110000,1746786708.6651695
1113000,1746786708.6951704
1116000,1746786708.7261724
1119000,1746786708.746165
1122000,1746786708.7723758
1125000,1746786708.8057432
1128000,1746786708.8547792
1131000,1746786708.8853407
1134000,1746786708.9123433
1137000,1746786708.942344
1140000,1746786708.9748697
1143000,1746786709.0068705
1146000,1746786709.0388677
1149000,1746786709.08745
1152000,1746786709.1214006
1155000,1746786709.1524053
1158000,1746786709.182911
1161000,1746786709.2149134
1164000,1746786709.2469096
1167000,1746786709.280507
1170000,1746786709.3125043
1173000,1746786709.3608296
1176000,1746786709.3927705
1179000,1746786709.4220452
1182000,1746786709.4557502
1185000,1746786709.4886475
1188000,1746786709.5200887
1191000,1746786709.5585198
1194000,1746786709.5925386
1197000,1746786709.6155207
1200000,1746786709.638182
1203000,1746786709.6707323
1206000,1746786709.701897
1209000,1746786709.7602985
1212000,1746786709.7916267
1215000,1746786709.8231578
1218000,1746786709.8381584
1221000,1746786709.8718917
1224000,1746786709.9057765
1227000,1746786709.9372637
1230000,1746786709.9681523
1233000,1746786710.000511
1236000,1746786710.0339553
1239000,1746786710.0633686
1242000,1746786710.095381
1245000,1746786710.1453068
1248000,1746786710.1765575
1251000,1746786710.2095602
1254000,1746786710.241763
1257000,1746786710.272945
1260000,1746786710.3043764
1263000,1746786710.3358867
1266000,1746786710.3679607
1269000,1746786710.4163513
1272000,1746786710.4473677
1275000,1746786710.4816558
1278000,1746786710.515654
1281000,1746786710.5457344
1284000,1746786710.5777538
1287000,1746786710.6103804
1290000,1746786710.6574244
1293000,1746786710.687305
1296000,1746786710.7193587
1299000,1746786710.7519774
1302000,1746786710.784208
1305000,1746786710.8152976
1308000,1746786710.8483665
1311000,1746786710.8814323
1314000,1746786710.9304237
1317000,1746786710.9695559
1320000,1746786711.0001788
1323000,1746786711.029443
1326000,1746786711.0568736
1329000,1746786711.0882454
1332000,1746786711.1191776
1335000,1746786711.1513774
1338000,1746786711.1635528
1341000,1746786711.199468
1344000,1746786711.231292
1347000,1746786711.265148
1350000,1746786711.2976139
1353000,1746786711.3606222
1356000,1746786711.3924863
1359000,1746786711.4075882
1362000,1746786711.4394815
1365000,1746786711.4746673
1368000,1746786711.5044425
1371000,1746786711.5385644
1374000,1746786711.5686824
1377000,1746786711.6005445
1380000,1746786711.6325755
1383000,1746786711.664582
1386000,1746786711.7110922
1389000,1746786711.743092
1392000,1746786711.7756128
1395000,1746786711.808609
1398000,1746786711.8406074
1401000,1746786711.8731246
1404000,1746786711.9041266
1407000,1746786711.935645
1410000,1746786711.983742
1413000,1746786712.014895
1416000,1746786712.0487578
1419000,1746786712.0895214
1422000,1746786712.1136513
1425000,1746786712.1462886
1428000,1746786712.1788688
1431000,1746786712.2335505
1434000,1746786712.2666464
1437000,1746786712.2973073
1440000,1746786712.3293042
1443000,1746786712.3555915
1446000,1746786712.3880033
1449000,1746786712.4193106
1452000,1746786712.4519358
1455000,1746786712.4715004
1458000,1746786712.5324516
1461000,1746786712.5640342
1464000,1746786712.5962672
1467000,1746786712.6284835
1470000,1746786712.658842
1473000,1746786712.6910934
1476000,1746786712.7238598
1479000,1746786712.7420013
1482000,1746786712.7713878
1485000,1746786712.7992454
1488000,1746786712.8346581
1491000,1746786712.8681707
1494000,1746786712.9016087
1497000,1746786712.9649808
1500000,1746786712.9825792
1503000,1746786713.0118587
1506000,1746786713.0449033
1509000,1746786713.077239
1512000,1746786713.1088228
1515000,1746786713.1421869
1518000,1746786713.1715822
1521000,1746786713.203999
1524000,1746786713.2392793
1527000,1746786713.2834582
1530000,1746786713.3114884
1533000,1746786713.3454523
1536000,1746786713.3757465
1539000,1746786713.4067016
1542000,1746786713.4381585
1545000,1746786713.474471
1548000,1746786713.5042925
1551000,1746786713.535634
1554000,1746786713.5711253
1557000,1746786713.6153915
1560000,1746786713.6493402
1563000,1746786713.679919
1566000,1746786713.7113533
1569000,1746786713.7454653
1572000,1746786713.7759368
1575000,1746786713.8082411
1578000,1746786713.8392599
1581000,1746786713.8695114
1584000,1746786713.9043784
1587000,1746786713.9357154
1590000,1746786713.9689996
1593000,1746786714.0003552
1596000,1746786714.047735
1599000,1746786714.0822456
1602000,1746786714.1132436
1605000,1746786714.1432736
1608000,1746786714.176544
1611000,1746786714.2072737
1614000,1746786714.2393095
1617000,1746786714.270316
1620000,1746786714.302824
1623000,1746786714.3348255
1626000,1746786714.3668282
1629000,1746786714.4003372
1632000,1746786714.4323387
1635000,1746786714.4798527
1638000,1746786714.510854
1641000,1746786714.5428576
1644000,1746786714.5776567
1647000,1746786714.609116
1650000,1746786714.6383946
1653000,1746786714.6717472
1656000,1746786714.7079558
1659000,1746786714.7418623
1662000,1746786714.775724
1665000,1746786714.8017216
1668000,1746786714.8384125
1671000,1746786714.866903
1674000,1746786714.9136677
1677000,1746786714.9443634
1680000,1746786714.9795532
1683000,1746786715.007201
1686000,1746786715.0462365
1689000,1746786715.0767663
1692000,1746786715.1088624
1695000,1746786715.1452584
1698000,1746786715.178107
1701000,1746786715.2121277
1704000,1746786715.2344215
1707000,1746786715.2658982
1710000,1746786715.2996566
1713000,1746786715.3481188
1716000,1746786715.3751247
1719000,1746786715.4050624
1722000,1746786715.4392715
1725000,1746786715.4714215
1728000,1746786715.5043516
1731000,1746786715.5360265
1734000,1746786715.567464
1737000,1746786715.5995133
1740000,1746786715.631112
1743000,1746786715.6659932
1746000,1746786715.6952016
1749000,1746786715.7279136
1752000,1746786715.7767103
1755000,1746786715.8075767
1758000,1746786715.840573
1761000,1746786715.8713036
1764000,1746786715.904464
1767000,1746786715.9364827
1770000,1746786715.9688957
1773000,1746786716.0003521
1776000,1746786716.0313811
1779000,1746786716.0643258
1782000,1746786716.096289
1785000,1746786716.1277196
1788000,1746786716.160359
1791000,1746786716.2080078
1794000,1746786716.240924
1797000,1746786716.2723694
1800000,1746786716.3052735
1803000,1746786716.3351476
1806000,1746786716.367466
1809000,1746786716.3992727
1812000,1746786716.4325101
1815000,1746786716.4650884
1818000,1746786716.4966373
1821000,1746786716.5598238
1824000,1746786716.5926511
1827000,1746786716.6057892
1830000,1746786716.6392145
1833000,1746786716.6725206
1836000,1746786716.7008865
1839000,1746786716.736121
1842000,1746786716.7669408
1845000,1746786716.7988224
1848000,1746786716.831078
1851000,1746786716.8630779
1854000,1746786716.9265993
1857000,1746786716.9576
1860000,1746786716.9921765
1863000,1746786717.0031805
1866000,1746786717.0231786
1869000,1746786717.0701783
1872000,1746786717.103695
1875000,1746786717.135621
1878000,1746786717.167746
1881000,1746786717.1994104
1884000,1746786717.2320995
1887000,1746786717.2631247
1890000,1746786717.2951672
1893000,1746786717.3658729
1896000,1746786717.3984895
1899000,1746786717.4299245
1902000,1746786717.4509315
1905000,1746786717.4719203
1908000,1746786717.5095282
1911000,1746786717.5429845
1914000,1746786717.5743532
1917000,1746786717.6024134
1920000,1746786717.6345553
1923000,1746786717.6671758
1926000,1746786717.7285092
1929000,1746786717.761365
1932000,1746786717.7928042
1935000,1746786717.824374
1938000,1746786717.8576899
1941000,1746786717.8727481
1944000,1746786717.8913345
1947000,1746786717.9373233
1950000,1746786717.9704795
1953000,1746786718.001797
1956000,1746786718.0342147
1959000,1746786718.06547
1962000,1746786718.128332
1965000,1746786718.1610606
1968000,1746786718.1948457
1971000,1746786718.2244864
1974000,1746786718.2583714
1977000,1746786718.2884269
1980000,1746786718.3049433
1983000,1746786718.3212366
1986000,1746786718.36835
1989000,1746786718.4000695
1992000,1746786718.4324274
1995000,1746786718.4641407
1998000,1746786718.5383744
2001000,1746786718.5733724
2004000,1746786718.5981417
2007000,1746786718.624371
2010000,1746786718.6570015
2013000,1746786718.6872895
2016000,1746786718.7204587
2019000,1746786718.7345998
2022000,1746786718.7536104
2025000,1746786718.8014877
2028000,1746786718.83339
2031000,1746786718.864575
2034000,1746786718.8987823
2037000,1746786718.9633298
2040000,1746786718.9931307
2043000,1746786719.0263438
2046000,1746786719.057776
2049000,1746786719.0894535
2052000,1746786719.118946
2055000,1746786719.1536233
2058000,1746786719.165768
2061000,1746786719.1994462
2064000,1746786719.2328498
2067000,1746786719.2650535
2070000,1746786719.2966506
2073000,1746786719.341722
2076000,1746786719.373773
2079000,1746786719.4070017
2082000,1746786719.4389653
2085000,1746786719.4719622
2088000,1746786719.5015917
2091000,1746786719.5365927
2094000,1746786719.5685916
2097000,1746786719.6152344
2100000,1746786719.6472208
2103000,1746786719.679227
2106000,1746786719.710788
2109000,1746786719.742791
2112000,1746786719.7767894
2115000,1746786719.8103192
2118000,1746786719.8398044
2121000,1746786719.8874857
2124000,1746786719.9203365
2127000,1746786719.9508777
2130000,1746786719.9820008
2133000,1746786720.0184963
2136000,1746786720.052855
2139000,1746786720.0830321
2142000,1746786720.1325834
2145000,1746786720.1656818
2148000,1746786720.1902816
2151000,1746786720.2256274
2154000,1746786720.2599127
2157000,1746786720.2910032
2160000,1746786720.3237333
2163000,1746786720.3618727
2166000,1746786720.3950312
2169000,1746786720.4266853
2172000,1746786720.4506745
2175000,1746786720.4926991
2178000,1746786720.527525
2181000,1746786720.5581772
2184000,1746786720.5930307
2187000,1746786720.6234326
2190000,1746786720.6567953
2193000,1746786720.687349
2196000,1746786720.7206364
2199000,1746786720.7519433
2202000,1746786720.7832975
2205000,1746786720.816457
2208000,1746786720.8487246
2211000,1746786720.8637247
2214000,1746786720.9404728
2217000,1746786720.9684112
2220000,1746786720.9974325
2223000,1746786721.0289376
2226000,1746786721.0614731
2229000,1746786721.093315
2232000,1746786721.1262789
2235000,1746786721.1804893
2238000,1746786721.2173462
2241000,1746786721.2314959
2244000,1746786721.2414901
2247000,1746786721.2607381
2250000,1746786721.3396778
2253000,1746786721.3676724
2256000,1746786721.3866742
2259000,1746786721.4042058
2262000,1746786721.4446025
2265000,1746786721.47623
2268000,1746786721.5081909
2271000,1746786721.5461724
2274000,1746786721.5762746
2277000,1746786721.6020386
2280000,1746786721.63696
2283000,1746786721.6849318
2286000,1746786721.7163339
2289000,1746786721.7492228
2292000,1746786721.7864873
2295000,1746786721.82003
2298000,1746786721.841905
2301000,1746786721.8765256
2304000,1746786721.908003
2307000,1746786721.9554904
2310000,1746786721.9905472
2313000,1746786722.015127
2316000,1746786722.048495
2319000,1746786722.0790837
2322000,1746786722.1097362
2325000,1746786722.142695
2328000,1746786722.1746964
2331000,1746786722.2262857
2334000,1746786722.2552853
2337000,1746786722.2872882
2340000,1746786722.3189461
2343000,1746786722.350946
2346000,1746786722.3829463
2349000,1746786722.4174945
2352000,1746786722.4430382
2355000,1746786722.464427
2358000,1746786722.526441
2361000,1746786722.5680037
2364000,1746786722.5966754
2367000,1746786722.6294284
2370000,1746786722.661772
2373000,1746786722.693057
2376000,1746786722.711696
2379000,1746786722.7352116
2382000,1746786722.7691755
2385000,1746786722.8015902
2388000,1746786722.8350072
2391000,1746786722.863606
2394000,1746786722.92949
2397000,1746786722.9474924
2400000,1746786722.9752676
2403000,1746786723.0093577
2406000,1746786723.0393178
2409000,1746786723.0726266
2412000,1746786723.1046374
2415000,1746786723.136424
2418000,1746786723.1684198
2421000,1746786723.2004044
2424000,1746786723.2482827
2427000,1746786723.2790864
2430000,1746786723.3130298
2433000,1746786723.3449543
2436000,1746786723.3751795
2439000,1746786723.4073575
2442000,1746786723.439321
2445000,1746786723.4715853
2448000,1746786723.5206332
2451000,1746786723.552615
2454000,1746786723.5845068
2457000,1746786723.6172538
2460000,1746786723.647609
2463000,1746786723.678098
2466000,1746786723.711021
2469000,1746786723.7605357
2472000,1746786723.7933266
2475000,1746786723.8250408
2478000,1746786723.856476
2481000,1746786723.8890953
2484000,1746786723.9199684
2487000,1746786723.9525912
2490000,1746786723.9835305
2493000,1746786723.9955308
2496000,1746786724.0315926
2499000,1746786724.0642157
2502000,1746786724.097359
2505000,1746786724.1622272
2508000,1746786724.1921573
2511000,1746786724.2249696
2514000,1746786724.2565014
2517000,1746786724.2686245
2520000,1746786724.3029613
2523000,1746786724.3352578
2526000,1746786724.3697684
2529000,1746786724.400137
2532000,1746786724.4325926
2535000,1746786724.46338
2538000,1746786724.4967391
2541000,1746786724.5433302
2544000,1746786724.5763013
2547000,1746786724.606826
2550000,1746786724.639072
2553000,1746786724.6728027
2556000,1746786724.702974
2559000,1746786724.735493
2562000,1746786724.7675064
2565000,1746786724.8145342
2568000,1746786724.8471227
2571000,1746786724.8791206
2574000,1746786724.9121788
2577000,1746786724.941769
2580000,1746786724.9747717
2583000,1746786725.0101597
2586000,1746786725.0396845
2589000,1746786725.08734
2592000,1746786725.118823
2595000,1746786725.1517806
2598000,1746786725.183842
2601000,1746786725.2153091
2604000,1746786725.2565563
2607000,1746786725.285906
2610000,1746786725.30392
2613000,1746786725.3656652
2616000,1746786725.393969
2619000,1746786725.4251263
2622000,1746786725.4568887
2625000,1746786725.4883094
2628000,1746786725.5200899
2631000,1746786725.5514882
2634000,1746786725.564488
2637000,1746786725.6003118
2640000,1746786725.6334877
2643000,1746786725.665952
2646000,1746786725.726234
2649000,1746786725.7591863
2652000,1746786725.791163
2655000,1746786725.8242102
2658000,1746786725.8412108
2661000,1746786725.8732023
2664000,1746786725.9038908
2667000,1746786725.9350586
2670000,1746786725.9689522
2673000,1746786725.9992764
2676000,1746786726.0379565
2679000,1746786726.0697272
2682000,1746786726.1169295
2685000,1746786726.150389
2688000,1746786726.1794207
2691000,1746786726.2111554
2694000,1746786726.2419667
2697000,1746786726.2738569
2700000,1746786726.3041697
2703000,1746786726.3367362
2706000,1746786726.393675
2709000,1746786726.4221992
2712000,1746786726.4495337
2715000,1746786726.4782264
2718000,1746786726.5125723
2721000,1746786726.5430288
2724000,1746786726.5743759
2727000,1746786726.6083624
2730000,1746786726.6561604
2733000,1746786726.688284
2736000,1746786726.7227573
2739000,1746786726.7542005
2742000,1746786726.7855868
2745000,1746786726.8166428
2748000,1746786726.8459866
2751000,1746786726.8569856
2754000,1746786726.9360607
2757000,1746786726.9701567
2760000,1746786727.001502
2763000,1746786727.036119
2766000,1746786727.065121
2769000,1746786727.0953233
2772000,1746786727.1236923
2775000,1746786727.1432638
2778000,1746786727.1672604
2781000,1746786727.1992912
2784000,1746786727.2316477
2787000,1746786727.2626343
2790000,1746786727.325671
2793000,1746786727.3587823
2796000,1746786727.3907826
2799000,1746786727.4048247
2802000,1746786727.440317
2805000,1746786727.472321
2808000,1746786727.5033228
2811000,1746786727.5339525
2814000,1746786727.5669537
2817000,1746786727.6019595
2820000,1746786727.6335359
2823000,1746786727.6790226
2826000,1746786727.7113905
2829000,1746786727.7422638
2832000,1746786727.7751274
2835000,1746786727.808737
2838000,1746786727.8470738
2841000,1746786727.8786392
2844000,1746786727.903489
2847000,1746786727.9500985
2850000,1746786727.9845223
2853000,1746786728.0170324
2856000,1746786728.0484304
2859000,1746786728.0805488
2862000,1746786728.1127713
2865000,1746786728.1453238
2868000,1746786728.1767232
2871000,1746786728.2257748
2874000,1746786728.2539694
2877000,1746786728.2858675
2880000,1746786728.3203924
2883000,1746786728.3509114
2886000,1746786728.3850272
2889000,1746786728.4141877
2892000,1746786728.4296436
2895000,1746786728.463914
2898000,1746786728.5289474
2901000,1746786728.5601633
2904000,1746786728.5912278
2907000,1746786728.6232529
2910000,1746786728.6563401
2913000,1746786728.6891518
2916000,1746786728.70515
2919000,1746786728.7345994
2922000,1746786728.7690027
2925000,1746786728.8009455
2928000,1746786728.8327012
2931000,1746786728.866017
2934000,1746786728.927406
2937000,1746786728.960196
2940000,1746786728.975284
2943000,1746786729.009823
2946000,1746786729.0410552
2949000,1746786729.072502
2952000,1746786729.1045034
2955000,1746786729.1356049
2958000,1746786729.1699278
2961000,1746786729.2003217
2964000,1746786729.2475786
2967000,1746786729.2794392
2970000,1746786729.3123841
2973000,1746786729.3437936
2976000,1746786729.3763564
2979000,1746786729.4102144
2982000,1746786729.4411092
2985000,1746786729.4713986
2988000,1746786729.5219185
2991000,1746786729.552429
2994000,1746786729.5841103
2997000,1746786729.617034
3000000,1746786729.6477513
3003000,1746786729.6801555
3006000,1746786729.711394
3009000,1746786729.7438457
3012000,1746786729.7937655
3015000,1746786729.823072
3018000,1746786729.8565197
3021000,1746786729.888585
3024000,1746786729.920709
3027000,1746786729.9497519
3030000,1746786729.9827514
3033000,1746786729.9977615
3036000,1746786730.0308008
3039000,1746786730.0643868
3042000,1746786730.1260548
3045000,1746786730.1606123
3048000,1746786730.1896126
3051000,1746786730.2246256
3054000,1746786730.2570384
3057000,1746786730.2676368
3060000,1746786730.3012974
3063000,1746786730.3339126
3066000,1746786730.368228
3069000,1746786730.3992052
3072000,1746786730.43147
3075000,1746786730.4637065
3078000,1746786730.4956093
3081000,1746786730.5286036
3084000,1746786730.5761595
3087000,1746786730.6103323
3090000,1746786730.6411786
3093000,1746786730.6711068
3096000,1746786730.706381
3099000,1746786730.7376971
3102000,1746786730.7671728
3105000,1746786730.8170385
3108000,1746786730.8501573
3111000,1746786730.8823464
3114000,1746786730.913099
3117000,1746786730.9444633
3120000,1746786730.9754932
3123000,1746786731.008245
3126000,1746786731.037331
3129000,1746786731.0902193
3132000,1746786731.1245785
3135000,1746786731.1577885
3138000,1746786731.1887383
3141000,1746786731.2195446
3144000,1746786731.2511783
3147000,1746786731.284181
3150000,1746786731.3031847
3153000,1746786731.3605433
3156000,1746786731.3930175
3159000,1746786731.4251914
3162000,1746786731.4556293
3165000,1746786731.4891362
3168000,1746786731.5194106
3171000,1746786731.5528314
3174000,1746786731.5648289
3177000,1746786731.5991552
3180000,1746786731.6321507
3183000,1746786731.6633732
3186000,1746786731.7328873
3189000,1746786731.7686088
3192000,1746786731.797604
3195000,1746786731.8286076
3198000,1746786731.8502235
3201000,1746786731.8782508
3204000,1746786731.9102352
3207000,1746786731.942299
3210000,1746786731.9758325
3213000,1746786732.0062823
3216000,1746786732.0374382
3219000,1746786732.0694354
3222000,1746786732.113583
3225000,1746786732.1451547
3228000,1746786732.176559
3231000,1746786732.2072797
3234000,1746786732.2428198
3237000,1746786732.2725394
3240000,1746786732.3042703
3243000,1746786732.3363922
3246000,1746786732.383289
3249000,1746786732.4157956
3252000,1746786732.4482856
3255000,1746786732.4808056
3258000,1746786732.5121806
3261000,1746786732.5441868
3264000,1746786732.5737126
3267000,1746786732.6057134
3270000,1746786732.6533527
3273000,1746786732.6873562
3276000,1746786732.7213483
3279000,1746786732.7539902
3282000,1746786732.7877803
3285000,1746786732.8166015
3288000,1746786732.8485792
3291000,1746786732.8591979
3294000,1746786732.9276054
3297000,1746786732.9604335
3300000,1746786732.9921553
3303000,1746786733.023134
3306000,1746786733.0644555
3309000,1746786733.0955632
3312000,1746786733.1226912
3315000,1746786733.138702
3318000,1746786733.1773493
3321000,1746786733.2115595
3324000,1746786733.238811
3327000,1746786733.2671952
3330000,1746786733.3308961
3333000,1746786733.3634958
3336000,1746786733.3967183
3339000,1746786733.4187186
3342000,1746786733.439233
3345000,1746786733.4725213
3348000,1746786733.5048165
3351000,1746786733.5378094
