frame_count,arrival_time
3915000,1746786739.9849076
3921000,1746786740.0822108
3930000,1746786740.1453044
3936000,1746786740.2255616
3942000,1746786740.287777
3948000,1746786740.3508265
3954000,1746786740.4483407
3963000,1746786740.5268948
3972000,1746786740.5924058
3975000,1746786740.6574113
3981000,1746786740.7019956
3984000,1746786740.7367718
3990000,1746786740.842066
3999000,1746786740.9303334
4005000,1746786740.9751039
4008000,1746786741.0702121
4020000,1746786741.1363077
4026000,1746786741.2002642
4032000,1746786741.282194
4038000,1746786741.378902
4047000,1746786741.4390507
4053000,1746786741.5206497
4062000,1746786741.6164386
4068000,1746786741.6816454
4074000,1746786741.7948246
4083000,1746786741.8657646
4086000,1746786741.9202194
4095000,1746786741.9843063
4101000,1746786742.06564
4110000,1746786742.1609035
4116000,1746786742.1942527
4119000,1746786742.2671003
4128000,1746786742.368712
4137000,1746786742.4329245
4143000,1746786742.5373275
4152000,1746786742.583382
4155000,1746786742.6753638
4164000,1746786742.7383168
4170000,1746786742.8193538
4176000,1746786742.9135935
4182000,1746786742.975962
4188000,1746786743.0405104
4197000,1746786743.1521418
4203000,1746786743.2157536
4209000,1746786743.2817214
4218000,1746786743.3603733
4224000,1746786743.423136
4230000,1746786743.489167
4236000,1746786743.5550084
4242000,1746786743.6649346
4251000,1746786743.7311447
4257000,1746786743.7938058
4263000,1746786743.8721242
4269000,1746786743.9438727
4278000,1746786744.0065453
4284000,1746786744.097296
4293000,1746786744.1802185
4299000,1746786744.2413926
4305000,1746786744.313481
4314000,1746786744.4183457
4320000,1746786744.4838579
4326000,1746786744.545457
4332000,1746786744.6096334
4338000,1746786744.7017605
4344000,1746786744.750187
4347000,1746786744.850344
4359000,1746786745.0026226
4365000,1746786745.0106158
4371000,1746786745.0897458
4377000,1746786745.1350076
4383000,1746786745.203868
4392000,1746786745.3326504
4401000,1746786745.3658192
4404000,1746786745.4448056
4413000,1746786745.5104508
4419000,1746786745.601867
4428000,1746786745.665461
4434000,1746786745.7770867
4440000,1746786745.8385994
4446000,1746786745.9042678
4455000,1746786745.9820635
4461000,1746786746.0460823
4467000,1746786746.1489105
4476000,1746786746.2293494
4479000,1746786746.2933905
4488000,1746786746.3561935
4494000,1746786746.450054
4503000,1746786746.5270488
4509000,1746786746.6036205
4515000,1746786746.6652176
4521000,1746786746.7423131
4527000,1746786746.8105571
4536000,1746786746.9362454
4545000,1746786746.97487
4548000,1746786747.0432684
4554000,1746786747.1087213
4560000,1746786747.1715503
4566000,1746786747.23274
4575000,1746786747.3156915
4581000,1746786747.3778665
4587000,1746786747.5216613
4596000,1746786747.553081
4602000,1746786747.6139507
4608000,1746786747.7127552
4614000,1746786747.7937188
4620000,1746786747.823032
4626000,1746786747.9201274
4632000,1746786748.0100353
4641000,1746786748.0662813
4644000,1746786748.130814
4656000,1746786748.288452
4659000,1746786748.3209605
4671000,1746786748.3829536
4674000,1746786748.5277755
4683000,1746786748.5607505
4692000,1746786748.6257086
4695000,1746786748.6882002
4704000,1746786748.7535527
4710000,1746786748.8481724
4716000,1746786748.9403358
4728000,1746786749.0213857
4731000,1746786749.0573823
4734000,1746786749.1685307
4746000,1746786749.2321038
4752000,1746786749.3149948
4761000,1746786749.376672
4764000,1746786749.4417737
4773000,1746786749.504333
4779000,1746786749.5857582
4788000,1746786749.6477768
4791000,1746786749.7763193
4800000,1746786749.808199
4806000,1746786749.8893297
4812000,1746786749.9512274
4818000,1746786750.0491714
4827000,1746786750.130194
4833000,1746786750.1943285
4836000,1746786750.2545161
4845000,1746786750.3681269
4854000,1746786750.4333436
4863000,1746786750.5286145
4872000,1746786750.5702844
4875000,1746786750.6724997
4884000,1746786750.7683072
4893000,1746786750.8333251
4899000,1746786750.914856
4905000,1746786750.975878
4911000,1746786751.074449
4917000,1746786751.1521032
4923000,1746786751.188106
4929000,1746786751.2807531
4935000,1746786751.3451996
4944000,1746786751.4256232
4950000,1746786751.4892128
4956000,1746786751.555152
4965000,1746786751.6328025
4971000,1746786751.7620988
4980000,1746786751.7947779
4983000,1746786751.8896227
4989000,1746786751.9353046
4998000,1746786752.0677855
5007000,1746786752.1271799
5013000,1746786752.1774335
5016000,1746786752.2381322
5025000,1746786752.305741
5034000,1746786752.4014983
5037000,1746786752.4536264
5046000,1746786752.544945
5052000,1746786752.609165
5058000,1746786752.6723297
5067000,1746786752.752455
5070000,1746786752.8489797
5079000,1746786752.91251
5085000,1746786752.9926233
5091000,1746786753.088442
5100000,1746786753.1551454
5106000,1746786753.2312136
5112000,1746786753.329179
5121000,1746786753.360334
5124000,1746786753.4564478
5133000,1746786753.53385
5142000,1746786753.598849
5148000,1746786753.6643658
5154000,1746786753.7748725
5163000,1746786753.8404887
5166000,1746786753.9054008
5175000,1746786753.9670944
5181000,1746786754.0577848
5187000,1746786754.1112826
5193000,1746786754.2065084
5202000,1746786754.288309
5208000,1746786754.3542247
5211000,1746786754.4163775
5220000,1746786754.4816644
5229000,1746786754.5633721
5235000,1746786754.6578572
5241000,1746786754.7209094
5247000,1746786754.808685
5256000,1746786754.8747413
5262000,1746786754.9459326
5268000,1746786755.0362654
5274000,1746786755.1096542
5280000,1746786755.2012415
5292000,1746786755.2630167
5298000,1746786755.3481522
5304000,1746786755.4081602
5310000,1746786755.5042887
5316000,1746786755.584403
5322000,1746786755.64824
5328000,1746786755.7132757
5337000,1746786755.809626
5346000,1746786755.8574686
5352000,1746786755.978952
5355000,1746786756.0158064
5361000,1746786756.129113
5370000,1746786756.1937509
5376000,1746786756.223972
5382000,1746786756.3205335
5391000,1746786756.401092
5400000,1746786756.4617715
5403000,1746786756.5295618
5412000,1746786756.6395571
5418000,1746786756.7031956
5424000,1746786756.7690187
5430000,1746786756.832355
5439000,1746786756.9132056
5445000,1746786756.9764025
5451000,1746786757.0793445
5460000,1746786757.1535177
5466000,1746786757.2181013
5472000,1746786757.2818832
5478000,1746786757.3762934
5487000,1746786757.4318364
5493000,1746786757.5522225
5499000,1746786757.6176426
5508000,1746786757.7282166
5514000,1746786757.7613165
5520000,1746786757.8275335
5529000,1746786757.935143
5535000,1746786757.9990926
5541000,1746786758.0671022
5550000,1746786758.1856487
5556000,1746786758.217359
5562000,1746786758.305832
5568000,1746786758.3671575
5577000,1746786758.4821906
5586000,1746786758.5440488
5592000,1746786758.6424515
5601000,1746786758.7202208
5607000,1746786758.7853992
5610000,1746786758.848907
5619000,1746786758.9924393
5628000,1746786758.9974363
5634000,1746786759.0892322
5640000,1746786759.1851914
5646000,1746786759.2631195
5655000,1746786759.3268428
5661000,1746786759.3920643
5667000,1746786759.4559562
5673000,1746786759.5682218
5685000,1746786759.6340096
5691000,1746786759.6962569
5697000,1746786759.8134444
5706000,1746786759.8771255
5709000,1746786759.9433126
5718000,1746786760.0238488
5727000,1746786760.1149094
5733000,1746786760.186915
5739000,1746786760.2428799
5745000,1746786760.323122
5751000,1746786760.4172602
5757000,1746786760.482455
5766000,1746786760.5983226
5775000,1746786760.6627831
5781000,1746786760.7272182
5787000,1746786760.8074014
5793000,1746786760.8651457
5802000,1746786760.969159
5808000,1746786761.0151691
5814000,1746786761.109647
5820000,1746786761.1724932
5829000,1746786761.2387269
5835000,1746786761.3497417
5844000,1746786761.4075258
5850000,1746786761.5035896
5859000,1746786761.5841968
5865000,1746786761.6488123
5868000,1746786761.710813
5877000,1746786761.8071136
5883000,1746786761.8575256
5892000,1746786761.951683
5898000,1746786762.016109
5904000,1746786762.1310174
5913000,1746786762.1630275
5916000,1746786762.2555406
5925000,1746786762.3682897
5934000,1746786762.4337773
5943000,1746786762.5350199
5949000,1746786762.596031
5952000,1746786762.6391644
5958000,1746786762.7396274
5970000,1746786762.8004744
5973000,1746786762.8808787
5982000,1746786762.9452739
5988000,1746786763.0101478
5994000,1746786763.1057286
6003000,1746786763.1559937
6009000,1746786763.2459676
6015000,1746786763.3134449
6021000,1746786763.425547
6030000,1746786763.4882035
6033000,1746786763.5568383
6042000,1746786763.629912
6051000,1746786763.7293966
6060000,1746786763.7922401
6063000,1746786763.856236
6069000,1746786763.941627
6078000,1746786764.0316281
6087000,1746786764.1276443
6096000,1746786764.2398603
6102000,1746786764.274478
6108000,1746786764.369004
6114000,1746786764.4468775
6120000,1746786764.5463016
6129000,1746786764.6084635
6135000,1746786764.6736398
6141000,1746786764.7242665
6147000,1746786764.828127
6156000,1746786764.8842554
6162000,1746786764.995331
6171000,1746786765.0273838
6174000,1746786765.1204278
6183000,1746786765.1872356
6189000,1746786765.2629075
6195000,1746786765.3323152
6204000,1746786765.424443
6210000,1746786765.5052032
6216000,1746786765.5687878
6222000,1746786765.6346622
6231000,1746786765.7282298
6237000,1746786765.7777376
6240000,1746786765.8725126
6252000,1746786765.9364076
6255000,1746786766.0162425
6261000,1746786766.0500443
6267000,1746786766.113584
6270000,1746786766.176779
6279000,1746786766.2977018
6288000,1746786766.3319986
6294000,1746786766.4208348
6300000,1746786766.5155628
6309000,1746786766.5938349
6315000,1746786766.6558442
6321000,1746786766.7203948
6327000,1746786766.8009331
6333000,1746786766.8629823
6342000,1746786766.960172
6348000,1746786767.0247698
6354000,1746786767.1032
6360000,1746786767.200393
6369000,1746786767.2941682
6378000,1746786767.3442261
6384000,1746786767.4093373
6387000,1746786767.4739366
6396000,1746786767.5930414
6402000,1746786767.6260195
6408000,1746786767.6835399
6414000,1746786767.7764862
6423000,1746786767.8565414
6429000,1746786767.920595
6435000,1746786768.0165262
6441000,1746786768.1414478
6450000,1746786768.1554456
6456000,1746786768.2246566
6459000,1746786768.3213987
6471000,1746786768.372751
6477000,1746786768.465336
6483000,1746786768.52849
6492000,1746786768.6423633
6498000,1746786768.706215
6504000,1746786768.7698696
6510000,1746786768.8339972
6519000,1746786768.912241
6525000,1746786768.976289
6531000,1746786769.0736136
6540000,1746786769.1506484
6546000,1746786769.2166033
6552000,1746786769.2848802
6558000,1746786769.425393
6567000,1746786769.4859064
6573000,1746786769.5830657
6579000,1746786769.6154494
6588000,1746786769.7310035
6597000,1746786769.7626755
6600000,1746786769.8228316
6606000,1746786769.9380367
6615000,1746786769.9683936
6621000,1746786770.066024
6630000,1746786770.1366835
6633000,1746786770.1912844
6636000,1746786770.2725828
6648000,1746786770.3432798
6657000,1746786770.4494338
6663000,1746786770.5153496
6669000,1746786770.576335
6675000,1746786770.6732776
6684000,1746786770.7536924
6690000,1746786770.816534
6696000,1746786770.9181094
6705000,1746786771.0264473
6714000,1746786771.090686
6717000,1746786771.1541328
6723000,1746786771.2360315
6732000,1746786771.3431392
6741000,1746786771.3634412
6744000,1746786771.4588113
6753000,1746786771.5381577
6759000,1746786771.6072237
6768000,1746786771.7302384
6777000,1746786771.7532375
6780000,1746786771.8407764
6789000,1746786771.9038022
6795000,1746786772.015429
6804000,1746786772.078434
6807000,1746786772.1440554
6816000,1746786772.2115796
6822000,1746786772.2875345
6828000,1746786772.3573277
6834000,1746786772.4172966
6840000,1746786772.5137894
6849000,1746786772.5922804
6855000,1746786772.657266
6861000,1746786772.7523293
6870000,1746786772.831122
6876000,1746786772.9362013
6882000,1746786772.965188
6888000,1746786773.0252185
6894000,1746786773.1050007
6900000,1746786773.2002652
6909000,1746786773.2643065
6915000,1746786773.3480673
6924000,1746786773.4108071
6930000,1746786773.47299
6936000,1746786773.584175
6942000,1746786773.6169736
6948000,1746786773.7127469
6957000,1746786773.7769933
6963000,1746786773.8565772
6969000,1746786773.920805
6972000,1746786773.9842658
6981000,1746786774.0820177
6990000,1746786774.1624806
6996000,1746786774.2251894
7002000,1746786774.288256
7008000,1746786774.3683908
7017000,1746786774.4367733
7023000,1746786774.5602474
7032000,1746786774.592253
7035000,1746786774.7027712
7044000,1746786774.768286
7053000,1746786774.8334026
7059000,1746786774.9128792
7065000,1746786775.0060554
7071000,1746786775.0730252
7077000,1746786775.1540956
7086000,1746786775.2163966
7089000,1746786775.281951
7098000,1746786775.3498628
7104000,1746786775.4562948
7113000,1746786775.4888844
7116000,1746786775.584389
7122000,1746786775.6493943
7131000,1746786775.76157
7137000,1746786775.8242624
7143000,1746786775.8883247
7149000,1746786775.968088
7161000,1746786776.0333023
7167000,1746786776.1282716
7173000,1746786776.1650395
7176000,1746786776.2773008
7188000,1746786776.3491285
7191000,1746786776.4032662
7200000,1746786776.4829168
7206000,1746786776.5473564
7212000,1746786776.6122682
7218000,1746786776.7302244
7227000,1746786776.788561
7230000,1746786776.8520126
7239000,1746786776.9465873
7248000,1746786776.995951
7251000,1746786777.0870318
7260000,1746786777.1506329
7266000,1746786777.265237
7275000,1746786777.326833
7281000,1746786777.3908327
7284000,1746786777.4549794
7293000,1746786777.5365279
7299000,1746786777.5990229
7308000,1746786777.7282186
7317000,1746786777.7763286
7320000,1746786777.8392
7329000,1746786777.9046054
7335000,1746786778.0001929
7344000,1746786778.0481493
7347000,1746786778.1109731
7353000,1746786778.1750855
7359000,1746786778.2897322
7365000,1746786778.3217075
7371000,1746786778.417495
7380000,1746786778.4827201
7386000,1746786778.5650897
7395000,1746786778.660871
7401000,1746786778.7279963
7410000,1746786778.804862
7413000,1746786778.9328375
7425000,1746786778.9587815
7428000,1746786779.0711446
7437000,1746786779.1045787
7443000,1746786779.168132
7449000,1746786779.264183
7458000,1746786779.3443253
7464000,1746786779.4393349
7470000,1746786779.472306
7476000,1746786779.5859826
7485000,1746786779.6167364
7488000,1746786779.7119484
7497000,1746786779.7757165
7503000,1746786779.8564818
7512000,1746786779.9235246
7515000,1746786780.0150487
7524000,1746786780.0806153
7527000,1746786780.163063
7536000,1746786780.224246
7542000,1746786780.2922158
7548000,1746786780.369347
7557000,1746786780.4644425
7566000,1746786780.5301313
7572000,1746786780.60313
7575000,1746786780.702999
7587000,1746786780.7667785
7590000,1746786780.7987776
7596000,1746786780.8628294
7602000,1746786780.9130964
7605000,1746786780.9747002
7611000,1746786781.0400631
7614000,1746786781.104061
7620000,1746786781.150674
7626000,1746786781.184828
7629000,1746786781.248212
7635000,1746786781.3123257
7638000,1746786781.3760312
7647000,1746786781.4233973
7650000,1746786781.4870229
7653000,1746786781.5506496
7659000,1746786781.6140728
7665000,1746786781.6481721
7671000,1746786781.7293394
7677000,1746786781.7615108
7680000,1746786781.8252041
7686000,1746786781.9685583
7701000,1746786782.0312724
7707000,1746786782.1285207
7716000,1746786782.2093415
7719000,1746786782.2732172
7725000,1746786782.3364275
7734000,1746786782.3998158
7740000,1746786782.4813542
7746000,1746786782.5439725
7752000,1746786782.6415775
7758000,1746786782.7216296
7764000,1746786782.7851536
7770000,1746786782.8500679
7779000,1746786782.9120045
7785000,1746786782.9931176
7794000,1746786783.0877185
7797000,1746786783.1532607
7803000,1746786783.2163098
7809000,1746786783.3288183
7821000,1746786783.359808
7824000,1746786783.4784653
7833000,1746786783.5034628
7839000,1746786783.601109
7848000,1746786783.6636374
7854000,1746786783.7287982
7860000,1746786783.8079185
7866000,1746786783.8754356
7875000,1746786783.968094
7878000,1746786784.0477786
7887000,1746786784.1117756
7893000,1746786784.2095473
7899000,1746786784.2881904
7908000,1746786784.3210306
7911000,1746786784.417545
7920000,1746786784.4866767
7926000,1746786784.5595334
7932000,1746786784.626543
7938000,1746786784.688097
7944000,1746786784.785459
7953000,1746786784.8653493
7962000,1746786784.9284818
7968000,1746786785.0255795
7974000,1746786785.076379
7980000,1746786785.1678967
7989000,1746786785.2335029
7995000,1746786785.3441384
8004000,1746786785.4081357
8007000,1746786785.5217493
8013000,1746786785.540258
8022000,1746786785.6157556
8031000,1746786785.7107313
8037000,1746786785.779069
8046000,1746786785.85632
8049000,1746786785.9494007
8058000,1746786786.0227792
8064000,1746786786.1295054
8073000,1746786786.1621394
8076000,1746786786.2560184
8085000,1746786786.3200812
8091000,1746786786.401715
8100000,1746786786.4628391
8106000,1746786786.5427
8112000,1746786786.6356142
8118000,1746786786.7130964
8124000,1746786786.7700071
8133000,1746786786.8368068
8139000,1746786786.9176044
8148000,1746786786.985918
8154000,1746786787.0744236
8160000,1746786787.1392314
8166000,1746786787.2192676
8172000,1746786787.2874947
8178000,1746786787.3784788
8187000,1746786787.4572754
8193000,1746786787.5223105
8199000,1746786787.5861988
8205000,1746786787.6568863
8211000,1746786787.7625759
8220000,1746786787.8266196
8226000,1746786787.8876674
8232000,1746786787.968226
8241000,1746786788.0332394
8247000,1746786788.12877
8253000,1746786788.2087314
8259000,1746786788.2720206
8265000,1746786788.336223
8274000,1746786788.4054565
8283000,1746786788.4823644
8289000,1746786788.5824099
8295000,1746786788.6390784
8301000,1746786788.7298045
8310000,1746786788.8173141
8313000,1746786788.8799353
8322000,1746786788.945943
8328000,1746786789.0584958
8334000,1746786789.1212876
8343000,1746786789.185311
8349000,1746786789.2641227
8358000,1746786789.3711324
8364000,1746786789.4041193
8367000,1746786789.478468
8376000,1746786789.5741577
8385000,1746786789.635016
8388000,1746786789.7325537
8397000,1746786789.7813842
8400000,1746786789.8460236
8409000,1746786789.94032
8418000,1746786790.0034826
8424000,1746786790.0841951
8430000,1746786790.1483474
8436000,1746786790.2175438
8442000,1746786790.2934523
8451000,1746786790.3863232
8457000,1746786790.4470263
8463000,1746786790.5597596
8472000,1746786790.6227207
8478000,1746786790.6892526
8484000,1746786790.7836387
8490000,1746786790.8662558
8499000,1746786790.9282742
8508000,1746786790.9970787
8514000,1746786791.0735502
8520000,1746786791.1682844
8529000,1746786791.2325842
8532000,1746786791.2962809
8541000,1746786791.3780136
8547000,1746786791.4732187
8556000,1746786791.536293
8562000,1746786791.634366
8571000,1746786791.6811604
8574000,1746786791.752169
8583000,1746786791.822928
8589000,1746786791.895077
8592000,1746786791.991616
8601000,1746786792.0550568
8607000,1746786792.1295512
8616000,1746786792.1972086
8622000,1746786792.2910738
8628000,1746786792.356416
8631000,1746786792.4323714
8640000,1746786792.5293846
8649000,1746786792.562008
8652000,1746786792.6519806
8658000,1746786792.7094054
8667000,1746786792.7992015
8676000,1746786792.8671567
8682000,1746786792.9450467
8688000,1746786793.0101473
8694000,1746786793.0787091
8703000,1746786793.1851025
8709000,1746786793.2190773
8712000,1746786793.310756
8721000,1746786793.4253967
8730000,1746786793.4559965
8733000,1746786793.5499182
8742000,1746786793.6161513
8748000,1746786793.7294278
8754000,1746786793.7612789
8760000,1746786793.8271556
8766000,1746786793.9222546
8775000,1746786793.9710689
8781000,1746786794.0653749
8790000,1746786794.1309342
8796000,1746786794.2096605
8802000,1746786794.275055
8808000,1746786794.3679593
8817000,1746786794.4337661
8823000,1746786794.512106
8829000,1746786794.5760314
8835000,1746786794.6744123
8844000,1746786794.7514906
8850000,1746786794.816024
8856000,1746786794.8807783
8862000,1746786794.9921331
8871000,1746786795.0241575
8874000,1746786795.0940642
8883000,1746786795.187532
